Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2019-05-15,693.0,0.0,0.0,0.0,52261.0,0.0,0.0,0.0,0.0,1063.0,924.0,744.0,0.0,0.0,118786.0,14636.0,0.0,23082.0,5502.0,7992.0,6937.0
2019-05-16,718.0,0.0,0.0,0.0,51841.0,0.0,0.0,0.0,0.0,1804.0,1317.0,676.0,0.0,0.0,118706.0,14427.0,0.0,20790.0,5778.0,14044.0,5957.0
2019-05-17,806.0,0.0,0.0,0.0,57587.0,0.0,0.0,0.0,0.0,3438.0,1525.0,614.0,0.0,0.0,118773.0,15558.0,0.0,5996.0,6134.0,5720.0,2026.0
2019-05-18,1045.0,0.0,0.0,0.0,48135.0,0.0,0.0,0.0,0.0,1550.0,2110.0,580.0,0.0,0.0,118344.0,14439.0,0.0,15361.0,6217.0,748.0,1484.0
2019-05-19,1388.0,0.0,0.0,0.0,47856.0,0.0,0.0,0.0,0.0,944.0,4368.0,550.0,0.0,0.0,118320.0,13296.0,0.0,10482.0,6226.0,8106.0,4189.0
2019-05-20,1783.0,0.0,0.0,0.0,52677.0,0.0,0.0,0.0,0.0,3448.0,2320.0,560.0,0.0,0.0,118350.0,15176.0,0.0,4481.0,6142.0,9779.0,6062.0
2019-05-21,3163.0,0.0,0.0,0.0,51183.0,0.0,0.0,0.0,0.0,1109.0,2901.0,516.0,0.0,0.0,118439.0,14044.0,0.0,14500.0,5705.0,4402.0,10958.0
2019-05-22,2309.0,0.0,0.0,0.0,48655.0,0.0,0.0,0.0,0.0,1859.0,2330.0,399.0,0.0,0.0,118419.0,14351.0,0.0,18935.0,5465.0,353.0,1920.0
2019-05-23,3176.0,0.0,0.0,0.0,48144.0,0.0,0.0,0.0,0.0,1275.0,1816.0,390.0,0.0,0.0,117954.0,13771.0,0.0,19788.0,6014.0,2753.0,2263.0
2019-05-24,5325.0,0.0,0.0,0.0,51325.0,0.0,0.0,0.0,0.0,1734.0,1694.0,388.0,0.0,0.0,117587.0,14196.0,0.0,20973.0,6070.0,2764.0,3807.0
2019-05-25,7727.0,0.0,0.0,0.0,39359.0,0.0,0.0,0.0,0.0,1242.0,2688.0,405.0,0.0,0.0,117873.0,14022.0,0.0,14019.0,6206.0,42.0,2162.0
2019-05-26,5949.0,0.0,0.0,0.0,29738.0,0.0,0.0,0.0,0.0,1879.0,3772.0,446.0,0.0,0.0,115051.0,11256.0,0.0,14526.0,5893.0,22937.0,10604.0
2019-05-27,7735.0,0.0,0.0,0.0,55736.0,0.0,0.0,0.0,0.0,827.0,1969.0,372.0,0.0,0.0,117569.0,14626.0,0.0,15582.0,5488.0,7806.0,6416.0
2019-05-28,7921.0,0.0,0.0,0.0,62984.0,0.0,0.0,0.0,0.0,2187.0,1742.0,379.0,0.0,0.0,117947.0,14769.0,0.0,10929.0,5406.0,1896.0,4344.0
2019-05-29,8137.0,0.0,0.0,0.0,59307.0,0.0,0.0,0.0,0.0,3952.0,2389.0,322.0,0.0,0.0,117811.0,14910.0,0.0,18770.0,5887.0,8015.0,2579.0
2019-05-30,7200.0,0.0,0.0,0.0,37555.0,0.0,0.0,0.0,0.0,1944.0,5172.0,325.0,0.0,0.0,117424.0,14362.0,0.0,11411.0,5579.0,29508.0,9345.0
2019-05-31,8332.0,0.0,0.0,0.0,45899.0,0.0,0.0,0.0,0.0,2913.0,1853.0,313.0,0.0,0.0,117250.0,13834.0,0.0,14964.0,5333.0,13663.0,4291.0
2019-06-01,8150.0,0.0,0.0,0.0,46435.0,0.0,0.0,0.0,0.0,3858.0,4615.0,290.0,0.0,0.0,116852.0,12399.0,0.0,20890.0,4685.0,3042.0,1809.0
2019-06-02,6544.0,0.0,0.0,0.0,34466.0,0.0,0.0,0.0,0.0,2789.0,4936.0,293.0,0.0,0.0,115882.0,12715.0,0.0,21306.0,4420.0,16576.0,9416.0
2019-06-03,8223.0,0.0,0.0,0.0,50810.0,0.0,0.0,0.0,0.0,3232.0,4305.0,296.0,0.0,0.0,116640.0,13910.0,0.0,11810.0,4472.0,11559.0,2682.0
2019-06-04,7581.0,0.0,0.0,0.0,51831.0,0.0,0.0,0.0,0.0,2812.0,3334.0,227.0,0.0,0.0,116360.0,12776.0,0.0,13709.0,4406.0,7741.0,5562.0
2019-06-05,7765.0,0.0,0.0,0.0,59360.0,0.0,0.0,0.0,0.0,3239.0,4415.0,241.0,0.0,0.0,116955.0,11053.0,0.0,8385.0,4264.0,9482.0,5077.0
2019-06-06,7784.0,0.0,0.0,0.0,58380.0,0.0,0.0,0.0,0.0,2538.0,2321.0,319.0,0.0,0.0,117561.0,13217.0,0.0,17091.0,4088.0,11902.0,8528.0
2019-06-07,7999.0,0.0,0.0,0.0,47580.0,71.0,0.0,0.0,0.0,2947.0,2447.0,264.0,0.0,0.0,110493.0,13585.0,0.0,13030.0,4211.0,20010.0,21058.0
2019-06-08,7678.0,0.0,0.0,0.0,33042.0,0.0,0.0,0.0,0.0,627.0,2484.0,293.0,0.0,0.0,86214.0,10751.0,0.0,13357.0,3067.0,35090.0,29644.0
2019-06-09,7479.0,0.0,0.0,0.0,43528.0,0.0,0.0,0.0,0.0,2216.0,2192.0,289.0,0.0,0.0,92982.0,11813.0,0.0,14726.0,4560.0,6121.0,2982.0
2019-06-10,7910.0,0.0,0.0,0.0,49787.0,0.0,0.0,0.0,0.0,1560.0,3018.0,270.0,0.0,0.0,93084.0,13266.0,0.0,12882.0,4695.0,3446.0,3849.0
2019-06-11,8296.0,0.0,0.0,0.0,69946.0,0.0,0.0,0.0,0.0,2153.0,1897.0,269.0,0.0,0.0,93251.0,13106.0,0.0,16828.0,4348.0,2690.0,1626.0
2019-06-12,8099.0,0.0,0.0,0.0,79923.0,2.0,0.0,0.0,0.0,3151.0,4268.0,255.0,0.0,0.0,93163.0,14056.0,0.0,8881.0,4153.0,1005.0,4687.0
2019-06-13,7742.0,0.0,0.0,0.0,61295.0,0.0,0.0,0.0,0.0,1423.0,5366.0,297.0,0.0,0.0,93349.0,12976.0,0.0,14852.0,4011.0,22285.0,16995.0
2019-06-14,8217.0,0.0,0.0,0.0,73416.0,0.0,0.0,0.0,0.0,3726.0,2509.0,252.0,0.0,0.0,92996.0,12611.0,0.0,18387.0,3578.0,6511.0,4221.0
2019-06-15,8301.0,0.0,0.0,0.0,47509.0,0.0,0.0,0.0,0.0,2072.0,2253.0,425.0,0.0,0.0,92838.0,13047.0,0.0,13761.0,3583.0,389.0,5176.0
2019-06-16,8336.0,0.0,0.0,0.0,40717.0,0.0,0.0,0.0,0.0,951.0,4875.0,435.0,0.0,0.0,92983.0,11406.0,0.0,15690.0,3572.0,13283.0,5368.0
2019-06-17,8167.0,0.0,0.0,0.0,70381.0,0.0,0.0,0.0,0.0,3443.0,2205.0,263.0,0.0,0.0,92617.0,9499.0,0.0,20799.0,3600.0,1280.0,1363.0
2019-06-18,8091.0,0.0,0.0,0.0,73690.0,0.0,0.0,0.0,0.0,2818.0,3162.0,225.0,0.0,0.0,92140.0,10861.0,0.0,19051.0,3743.0,3870.0,1245.0
2019-06-19,7954.0,0.0,0.0,0.0,72367.0,0.0,0.0,0.0,0.0,3601.0,3519.0,236.0,0.0,0.0,92150.0,12618.0,0.0,12301.0,3806.0,4148.0,6289.0
2019-06-20,8169.0,0.0,0.0,0.0,65396.0,0.0,0.0,0.0,0.0,950.0,5330.0,248.0,0.0,0.0,92708.0,11625.0,0.0,13594.0,3931.0,13339.0,6255.0
2019-06-21,8213.0,0.0,0.0,0.0,73109.0,0.0,0.0,0.0,0.0,3371.0,1269.0,224.0,0.0,0.0,92986.0,12042.0,0.0,18852.0,3983.0,5798.0,4046.0
2019-06-22,8026.0,0.0,0.0,0.0,43517.0,0.0,0.0,0.0,0.0,1291.0,1167.0,213.0,0.0,0.0,92342.0,11147.0,0.0,20668.0,4763.0,4759.0,4484.0
2019-06-23,7785.0,0.0,0.0,0.0,43397.0,0.0,0.0,0.0,0.0,2595.0,5480.0,207.0,0.0,0.0,91573.0,9705.0,0.0,20061.0,4714.0,6955.0,5047.0
2019-06-24,7746.0,0.0,0.0,0.0,64894.0,0.0,0.0,0.0,0.0,4544.0,3627.0,227.0,0.0,0.0,91032.0,11590.0,0.0,19532.0,4418.0,3517.0,4256.0
2019-06-25,7458.0,0.0,0.0,0.0,73272.0,3.0,0.0,0.0,0.0,4102.0,5574.0,145.0,0.0,0.0,90292.0,9074.0,0.0,19796.0,4292.0,6184.0,5053.0
2019-06-26,7945.0,0.0,0.0,0.0,76152.0,34.0,0.0,0.0,0.0,2450.0,4929.0,144.0,0.0,0.0,90496.0,10004.0,0.0,17432.0,4470.0,17449.0,5369.0
2019-06-27,8045.0,0.0,0.0,0.0,65900.0,0.0,0.0,0.0,0.0,1245.0,3431.0,121.0,0.0,0.0,91577.0,10052.0,0.0,22622.0,4451.0,27361.0,7832.0
2019-06-28,8163.0,0.0,0.0,0.0,67961.0,0.0,0.0,0.0,0.0,3114.0,1730.0,130.0,0.0,0.0,91440.0,11359.0,0.0,22891.0,4815.0,11253.0,5890.0
2019-06-29,7061.0,0.0,0.0,0.0,63357.0,0.0,0.0,0.0,0.0,2669.0,1889.0,105.0,0.0,0.0,90579.0,9841.0,0.0,22138.0,4610.0,6003.0,4114.0
2019-06-30,7362.0,0.0,0.0,0.0,48196.0,0.0,0.0,0.0,0.0,3966.0,5627.0,113.0,0.0,0.0,90576.0,9910.0,0.0,18425.0,4673.0,15335.0,8121.0
2019-07-01,8030.0,0.0,0.0,0.0,69998.0,0.0,0.0,0.0,0.0,2507.0,4859.0,106.0,0.0,0.0,91335.0,10738.0,0.0,19364.0,4805.0,7312.0,6017.0
2019-07-02,8068.0,0.0,0.0,0.0,69561.0,0.0,0.0,0.0,0.0,1859.0,3438.0,87.0,0.0,0.0,91598.0,11058.0,0.0,17047.0,4804.0,2865.0,4022.0
2019-07-03,7989.0,0.0,0.0,0.0,59602.0,0.0,0.0,0.0,0.0,1163.0,829.0,86.0,0.0,0.0,95114.0,11640.0,0.0,18713.0,4844.0,7039.0,7005.0
2019-07-04,8079.0,0.0,0.0,0.0,57744.0,0.0,0.0,0.0,0.0,3120.0,2567.0,91.0,0.0,0.0,99458.0,12197.0,0.0,22212.0,4717.0,1166.0,4048.0
2019-07-05,8024.0,0.0,0.0,0.0,72526.0,7.0,0.0,0.0,0.0,1774.0,2153.0,94.0,0.0,0.0,107452.0,12601.0,0.0,19114.0,4801.0,399.0,2470.0
2019-07-06,8101.0,0.0,0.0,0.0,45411.0,0.0,0.0,0.0,0.0,529.0,1402.0,112.0,0.0,0.0,114114.0,11552.0,0.0,17522.0,4702.0,1738.0,4030.0
2019-07-07,8225.0,0.0,0.0,0.0,43363.0,0.0,0.0,0.0,0.0,787.0,4025.0,92.0,0.0,0.0,115192.0,8431.0,0.0,16485.0,4658.0,1969.0,3193.0
2019-07-08,8024.0,0.0,0.0,0.0,60531.0,0.0,0.0,0.0,0.0,1053.0,1521.0,97.0,0.0,0.0,115618.0,11645.0,0.0,15605.0,4557.0,3328.0,6057.0
2019-07-09,8154.0,0.0,0.0,0.0,62363.0,0.0,0.0,0.0,0.0,3059.0,1448.0,74.0,0.0,0.0,115731.0,12229.0,0.0,18199.0,4409.0,17.0,3534.0
2019-07-10,8153.0,0.0,0.0,0.0,62972.0,0.0,0.0,0.0,0.0,1320.0,3249.0,69.0,0.0,0.0,115519.0,11962.0,0.0,14397.0,4451.0,4046.0,2077.0
2019-07-11,8039.0,0.0,0.0,0.0,68990.0,0.0,0.0,0.0,0.0,4004.0,2414.0,84.0,0.0,0.0,114804.0,13105.0,0.0,13704.0,4593.0,4297.0,3758.0
2019-07-12,8209.0,0.0,0.0,0.0,74051.0,0.0,0.0,0.0,0.0,860.0,2267.0,106.0,0.0,0.0,114931.0,12021.0,0.0,13863.0,4589.0,3567.0,6168.0
2019-07-13,8185.0,0.0,0.0,0.0,47766.0,0.0,0.0,0.0,0.0,211.0,1431.0,106.0,0.0,0.0,114976.0,10689.0,0.0,11439.0,4912.0,9697.0,5728.0
2019-07-14,8219.0,0.0,0.0,0.0,46807.0,0.0,0.0,0.0,0.0,987.0,2886.0,88.0,0.0,0.0,115332.0,10299.0,0.0,9650.0,4803.0,10472.0,5472.0
2019-07-15,8229.0,0.0,0.0,0.0,68577.0,0.0,0.0,0.0,0.0,2639.0,1911.0,98.0,0.0,0.0,115726.0,11914.0,0.0,8136.0,4664.0,3595.0,3256.0
2019-07-16,8249.0,0.0,0.0,0.0,68673.0,0.0,0.0,0.0,0.0,2196.0,2747.0,97.0,0.0,0.0,115443.0,12218.0,0.0,12718.0,4908.0,421.0,1181.0
2019-07-17,8275.0,0.0,0.0,0.0,79417.0,0.0,0.0,0.0,0.0,1403.0,804.0,88.0,0.0,0.0,115427.0,13104.0,0.0,19343.0,4828.0,508.0,1465.0
2019-07-18,7697.0,0.0,0.0,0.0,73333.0,0.0,0.0,0.0,0.0,920.0,2688.0,102.0,0.0,0.0,115059.0,12743.0,0.0,12231.0,4423.0,15829.0,6139.0
2019-07-19,8075.0,0.0,0.0,0.0,80613.0,8.0,0.0,0.0,0.0,2587.0,1941.0,69.0,0.0,0.0,114970.0,12375.0,0.0,16316.0,3952.0,5228.0,4521.0
2019-07-20,8186.0,0.0,0.0,0.0,49802.0,0.0,0.0,0.0,0.0,682.0,1629.0,86.0,0.0,0.0,114418.0,10522.0,0.0,12741.0,3864.0,19367.0,14606.0
2019-07-21,8116.0,0.0,0.0,0.0,45913.0,0.0,0.0,0.0,0.0,2378.0,3061.0,98.0,0.0,0.0,114978.0,10572.0,0.0,16343.0,3923.0,3716.0,4451.0
2019-07-22,8120.0,0.0,0.0,0.0,65444.0,0.0,0.0,0.0,0.0,1324.0,3957.0,85.0,0.0,0.0,114703.0,10319.0,0.0,20567.0,3965.0,16290.0,3122.0
2019-07-23,6827.0,0.0,0.0,0.0,79092.0,0.0,0.0,0.0,0.0,3143.0,922.0,77.0,0.0,0.0,113805.0,9814.0,0.0,20639.0,3908.0,4770.0,1688.0
2019-07-24,6606.0,0.0,0.0,0.0,76253.0,0.0,0.0,0.0,0.0,3502.0,4711.0,64.0,0.0,0.0,111513.0,8714.0,0.0,19221.0,4042.0,12126.0,6051.0
2019-07-25,6210.0,0.0,0.0,0.0,73445.0,102.0,0.0,0.0,0.0,2731.0,2738.0,85.0,0.0,0.0,112878.0,8807.0,0.0,17617.0,3753.0,6298.0,5638.0
2019-07-26,6255.0,0.0,0.0,0.0,72115.0,0.0,0.0,0.0,0.0,1565.0,3085.0,63.0,0.0,0.0,116999.0,8368.0,0.0,16343.0,4587.0,8055.0,7563.0
2019-07-27,7100.0,0.0,0.0,0.0,57831.0,0.0,0.0,0.0,0.0,473.0,888.0,104.0,0.0,0.0,132542.0,10954.0,0.0,3835.0,5166.0,5412.0,3659.0
2019-07-28,7289.0,0.0,0.0,0.0,48953.0,0.0,0.0,0.0,0.0,226.0,1810.0,116.0,0.0,0.0,136404.0,11039.0,0.0,3011.0,5304.0,11459.0,6205.0
2019-07-29,7042.0,0.0,0.0,0.0,67129.0,0.0,0.0,0.0,0.0,1797.0,401.0,90.0,0.0,0.0,137410.0,11037.0,0.0,20247.0,5633.0,4418.0,2457.0
2019-07-30,7355.0,0.0,0.0,0.0,47313.0,0.0,0.0,0.0,0.0,1521.0,2368.0,86.0,0.0,0.0,137763.0,10556.0,0.0,18155.0,5994.0,14322.0,11448.0
2019-07-31,7428.0,0.0,0.0,0.0,61478.0,0.0,0.0,0.0,0.0,710.0,823.0,74.0,0.0,0.0,138490.0,12490.0,0.0,11994.0,6550.0,33447.0,13734.0
2019-08-01,7865.0,0.0,0.0,0.0,74266.0,0.0,0.0,0.0,0.0,2118.0,2140.0,66.0,0.0,0.0,138565.0,13688.0,0.0,14123.0,6106.0,9807.0,5312.0
2019-08-02,8010.0,0.0,0.0,0.0,75145.0,8.0,0.0,0.0,0.0,1013.0,1374.0,61.0,0.0,0.0,138511.0,13083.0,0.0,13897.0,6147.0,9300.0,7424.0
2019-08-03,8315.0,0.0,0.0,0.0,61345.0,0.0,0.0,0.0,0.0,534.0,885.0,84.0,0.0,0.0,138486.0,12037.0,0.0,9066.0,6077.0,2476.0,2697.0
2019-08-04,8135.0,0.0,0.0,0.0,49344.0,0.0,0.0,0.0,0.0,1018.0,2490.0,80.0,0.0,0.0,138161.0,11268.0,0.0,17356.0,5862.0,675.0,1965.0
2019-08-05,8122.0,0.0,0.0,0.0,63638.0,0.0,0.0,0.0,0.0,1975.0,1477.0,61.0,0.0,0.0,137623.0,11824.0,0.0,16384.0,5726.0,20490.0,6855.0
2019-08-06,8140.0,0.0,0.0,0.0,69492.0,0.0,0.0,0.0,0.0,1176.0,1820.0,62.0,0.0,0.0,138127.0,11905.0,0.0,14187.0,5726.0,22272.0,6148.0
2019-08-07,7822.0,0.0,0.0,0.0,70894.0,0.0,0.0,0.0,0.0,794.0,2312.0,77.0,0.0,0.0,138502.0,11521.0,0.0,15796.0,5655.0,29070.0,8535.0
2019-08-08,8055.0,0.0,0.0,0.0,59566.0,0.0,0.0,0.0,0.0,1434.0,1218.0,75.0,0.0,0.0,138348.0,11515.0,0.0,14967.0,4912.0,8300.0,5863.0
2019-08-09,7977.0,0.0,0.0,0.0,57963.0,54.0,0.0,0.0,0.0,2351.0,1935.0,75.0,0.0,0.0,137196.0,12007.0,0.0,7596.0,5522.0,17285.0,11680.0
2019-08-10,2933.0,0.0,0.0,0.0,28310.0,0.0,0.0,0.0,0.0,2065.0,3184.0,113.0,0.0,0.0,135206.0,9711.0,0.0,14128.0,5756.0,33347.0,29649.0
2019-08-11,3527.0,0.0,0.0,0.0,33582.0,0.0,0.0,0.0,0.0,1503.0,2002.0,80.0,0.0,0.0,135075.0,10602.0,0.0,11800.0,5886.0,32533.0,10892.0
2019-08-12,7224.0,0.0,0.0,0.0,59140.0,0.0,0.0,0.0,0.0,1619.0,2535.0,89.0,0.0,0.0,138999.0,12079.0,0.0,13026.0,5646.0,10437.0,6729.0
2019-08-13,7692.0,0.0,0.0,0.0,57794.0,0.0,0.0,0.0,0.0,841.0,2239.0,89.0,0.0,0.0,139257.0,12074.0,0.0,13520.0,5863.0,13660.0,6982.0
2019-08-14,7788.0,0.0,0.0,0.0,59454.0,0.0,0.0,0.0,0.0,2204.0,1081.0,86.0,0.0,0.0,139033.0,12701.0,0.0,14081.0,5889.0,15081.0,5614.0
2019-08-15,6301.0,0.0,0.0,0.0,30472.0,0.0,0.0,0.0,0.0,1910.0,2951.0,96.0,0.0,0.0,138480.0,12450.0,0.0,10416.0,5745.0,22189.0,14572.0
2019-08-16,7799.0,0.0,0.0,0.0,43448.0,0.0,0.0,0.0,0.0,1217.0,1203.0,91.0,0.0,0.0,138738.0,12463.0,0.0,12687.0,5691.0,10076.0,6406.0
2019-08-17,6844.0,0.0,0.0,0.0,30563.0,0.0,0.0,0.0,0.0,1400.0,3281.0,77.0,0.0,0.0,138283.0,12462.0,0.0,4813.0,5593.0,29936.0,12635.0
2019-08-18,6620.0,0.0,0.0,0.0,31619.0,0.0,0.0,0.0,0.0,2975.0,3629.0,267.0,0.0,0.0,139111.0,11376.0,0.0,8010.0,5582.0,19330.0,7968.0
2019-08-19,7583.0,0.0,0.0,0.0,46801.0,0.0,0.0,0.0,0.0,842.0,2262.0,143.0,0.0,0.0,139265.0,12604.0,0.0,16132.0,5805.0,31391.0,13619.0
2019-08-20,6572.0,0.0,0.0,0.0,73721.0,5.0,0.0,0.0,0.0,1689.0,1018.0,110.0,0.0,0.0,139403.0,13400.0,0.0,16028.0,5826.0,9196.0,5716.0
2019-08-21,6616.0,0.0,0.0,0.0,77064.0,0.0,0.0,0.0,0.0,1657.0,1575.0,101.0,0.0,0.0,138071.0,13578.0,0.0,18208.0,5951.0,678.0,1545.0
2019-08-22,7478.0,0.0,0.0,0.0,66883.0,0.0,0.0,0.0,0.0,2022.0,2270.0,91.0,0.0,0.0,138861.0,12774.0,0.0,18951.0,6141.0,3241.0,2166.0
2019-08-23,7860.0,0.0,0.0,0.0,63094.0,0.0,0.0,0.0,0.0,1475.0,1710.0,79.0,0.0,0.0,137922.0,12854.0,0.0,18024.0,5692.0,962.0,2684.0
2019-08-24,7854.0,0.0,0.0,0.0,51529.0,0.0,0.0,0.0,0.0,873.0,1235.0,84.0,0.0,0.0,126853.0,11198.0,0.0,18282.0,5723.0,2284.0,2597.0
2019-08-25,7410.0,0.0,0.0,0.0,43688.0,0.0,0.0,0.0,0.0,896.0,3000.0,76.0,0.0,0.0,126156.0,10239.0,0.0,17615.0,5517.0,675.0,1673.0
2019-08-26,7389.0,0.0,0.0,0.0,75317.0,0.0,0.0,0.0,0.0,3212.0,2070.0,65.0,0.0,0.0,125781.0,11123.0,0.0,16189.0,5697.0,1771.0,2041.0
2019-08-27,7134.0,0.0,0.0,0.0,74838.0,0.0,0.0,0.0,0.0,2349.0,2951.0,51.0,0.0,0.0,125479.0,11115.0,0.0,15840.0,5590.0,1138.0,1840.0
2019-08-28,7854.0,0.0,0.0,0.0,70742.0,0.0,0.0,0.0,0.0,1294.0,3678.0,55.0,0.0,0.0,125931.0,11228.0,0.0,12456.0,6083.0,8760.0,4758.0
2019-08-29,8103.0,0.0,0.0,0.0,74867.0,0.0,0.0,0.0,0.0,2198.0,2287.0,48.0,0.0,0.0,127000.0,11834.0,0.0,12269.0,6034.0,8022.0,3516.0
2019-08-30,8158.0,0.0,0.0,0.0,69517.0,0.0,0.0,0.0,0.0,2127.0,2380.0,54.0,0.0,0.0,127775.0,11914.0,0.0,20710.0,5982.0,6901.0,1734.0
2019-08-31,5184.0,0.0,0.0,0.0,54430.0,0.0,0.0,0.0,0.0,1805.0,2399.0,48.0,0.0,0.0,126928.0,11123.0,0.0,17642.0,6190.0,8188.0,7726.0
2019-09-01,8018.0,0.0,0.0,0.0,45225.0,0.0,0.0,0.0,0.0,704.0,3155.0,54.0,0.0,0.0,130364.0,10859.0,0.0,13527.0,6533.0,6990.0,3720.0
2019-09-02,8005.0,0.0,0.0,0.0,67683.0,0.0,0.0,0.0,0.0,1331.0,1073.0,49.0,0.0,0.0,131125.0,11968.0,0.0,19589.0,6514.0,11031.0,2510.0
2019-09-03,6337.0,0.0,0.0,0.0,72480.0,0.0,0.0,0.0,0.0,2162.0,1673.0,48.0,0.0,0.0,130866.0,12751.0,0.0,7596.0,6625.0,15218.0,6055.0
2019-09-04,6245.0,0.0,0.0,0.0,70388.0,0.0,0.0,0.0,0.0,1707.0,2954.0,53.0,0.0,0.0,131274.0,12713.0,0.0,11557.0,6408.0,25144.0,12217.0
2019-09-05,6233.0,0.0,0.0,0.0,66800.0,0.0,0.0,0.0,0.0,1872.0,2314.0,51.0,0.0,0.0,132798.0,13396.0,0.0,12689.0,6010.0,19766.0,9741.0
2019-09-06,6278.0,0.0,0.0,0.0,65553.0,0.0,0.0,0.0,0.0,2423.0,2856.0,45.0,0.0,0.0,134504.0,14393.0,0.0,16643.0,6167.0,19087.0,7460.0
2019-09-07,7722.0,0.0,0.0,0.0,52587.0,0.0,0.0,0.0,0.0,812.0,1560.0,53.0,0.0,0.0,137712.0,14340.0,0.0,11638.0,6270.0,16990.0,5306.0
2019-09-08,7875.0,0.0,0.0,0.0,42023.0,0.0,0.0,0.0,0.0,2024.0,2803.0,55.0,0.0,0.0,140139.0,13352.0,0.0,14289.0,6136.0,10665.0,4418.0
2019-09-09,6604.0,0.0,0.0,0.0,67504.0,0.0,0.0,0.0,0.0,2242.0,1697.0,58.0,0.0,0.0,140467.0,14175.0,0.0,15334.0,6129.0,4585.0,2046.0
2019-09-10,7328.0,0.0,0.0,0.0,68468.0,0.0,0.0,0.0,0.0,2051.0,2645.0,57.0,0.0,0.0,140266.0,13752.0,0.0,17812.0,6015.0,663.0,1579.0
2019-09-11,7057.0,0.0,0.0,0.0,67094.0,0.0,0.0,0.0,0.0,1647.0,3688.0,61.0,0.0,0.0,139750.0,13982.0,0.0,5755.0,5604.0,25486.0,9467.0
2019-09-12,6935.0,0.0,0.0,0.0,65781.0,0.0,0.0,0.0,0.0,1858.0,1431.0,91.0,0.0,0.0,138947.0,13164.0,0.0,14479.0,5801.0,17881.0,8101.0
2019-09-13,7352.0,0.0,0.0,0.0,69838.0,0.0,0.0,0.0,0.0,2043.0,2572.0,58.0,0.0,0.0,138799.0,12975.0,0.0,10417.0,5840.0,10313.0,5307.0
2019-09-14,7695.0,0.0,0.0,0.0,51543.0,0.0,0.0,0.0,0.0,1109.0,956.0,55.0,0.0,0.0,139190.0,12116.0,0.0,18406.0,5505.0,1210.0,2752.0
2019-09-15,7875.0,0.0,0.0,0.0,37981.0,0.0,0.0,0.0,0.0,1075.0,3252.0,48.0,0.0,0.0,139044.0,11597.0,0.0,18528.0,5731.0,2109.0,2746.0
2019-09-16,7586.0,0.0,0.0,0.0,73519.0,0.0,0.0,0.0,0.0,2299.0,1540.0,48.0,0.0,0.0,138977.0,14367.0,0.0,5737.0,5873.0,1192.0,2645.0
2019-09-17,7993.0,0.0,0.0,0.0,70936.0,0.0,0.0,0.0,0.0,1571.0,3897.0,43.0,0.0,0.0,139428.0,14026.0,0.0,13228.0,5361.0,8083.0,4917.0
2019-09-18,8559.0,0.0,0.0,0.0,67597.0,0.0,0.0,0.0,0.0,1490.0,1518.0,36.0,0.0,0.0,140070.0,14184.0,0.0,14198.0,4750.0,5530.0,5751.0
2019-09-19,8714.0,0.0,0.0,0.0,82955.0,0.0,0.0,0.0,0.0,2372.0,2103.0,45.0,0.0,0.0,140485.0,15313.0,0.0,13825.0,4943.0,1011.0,5538.0
2019-09-20,8697.0,0.0,0.0,0.0,84477.0,51.0,0.0,0.0,0.0,1758.0,1977.0,32.0,0.0,0.0,140456.0,15262.0,0.0,17642.0,4550.0,9446.0,7487.0
2019-09-21,8399.0,0.0,0.0,0.0,50894.0,0.0,0.0,0.0,0.0,2486.0,2721.0,37.0,0.0,0.0,139761.0,14520.0,0.0,17831.0,4321.0,13049.0,10839.0
2019-09-22,8575.0,0.0,0.0,0.0,46627.0,0.0,0.0,0.0,0.0,1416.0,3661.0,51.0,0.0,0.0,138828.0,13982.0,0.0,12352.0,3810.0,12127.0,12407.0
2019-09-23,8603.0,0.0,0.0,0.0,81742.0,0.0,0.0,0.0,0.0,2279.0,1657.0,75.0,0.0,0.0,139210.0,15180.0,0.0,10466.0,3729.0,12668.0,5140.0
2019-09-24,8684.0,0.0,0.0,0.0,86403.0,0.0,0.0,0.0,0.0,2527.0,3206.0,66.0,0.0,0.0,139374.0,16401.0,0.0,3707.0,3571.0,27862.0,9993.0
2019-09-25,8565.0,0.0,0.0,0.0,77574.0,0.0,0.0,0.0,0.0,1185.0,2183.0,70.0,0.0,0.0,139427.0,16120.0,0.0,5950.0,3505.0,30617.0,10966.0
