Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Hard coal - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2022-01-18,5498.0,0.0,140625.0,1513.0,42982.0,237925.0,7367.0,0.0,0.0,0.0,1681.0,0.0,5202.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,67295.0
2022-01-19,5474.0,0.0,134964.0,1525.0,37949.0,228130.0,7302.0,0.0,0.0,0.0,6271.0,0.0,5273.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,86784.0
2022-01-20,5556.0,0.0,126155.0,1502.0,33784.0,203576.0,7491.0,0.0,0.0,0.0,4577.0,0.0,4744.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,147547.0
2022-01-21,5556.0,0.0,130459.0,1531.0,36567.0,211198.0,7514.0,0.0,0.0,0.0,2339.0,0.0,4718.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,132204.0
2022-01-22,3668.0,0.0,139067.0,1526.0,41841.0,209586.0,7488.0,0.0,0.0,0.0,2834.0,0.0,5116.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,66561.0
2022-01-23,3658.0,0.0,124841.0,1526.0,43786.0,213243.0,7332.0,0.0,0.0,0.0,1544.0,0.0,4778.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,14004.0
2022-01-24,5230.0,0.0,138363.0,1494.0,49920.0,260069.0,7270.0,0.0,0.0,0.0,3757.0,0.0,4283.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,31620.0
2022-01-25,5472.0,0.0,148712.0,1471.0,43124.0,253625.0,7124.0,0.0,0.0,0.0,2922.0,0.0,4205.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,56890.0
2022-01-26,5540.0,0.0,139893.0,1559.0,39771.0,235023.0,7218.0,0.0,0.0,0.0,3814.0,0.0,4388.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,84567.0
2022-01-27,5521.0,0.0,117721.0,1523.0,34559.0,207561.0,7393.0,0.0,0.0,0.0,4319.0,0.0,4464.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,142623.0
2022-01-28,5485.0,0.0,115606.0,1545.0,29798.0,213592.0,7349.0,0.0,0.0,0.0,2342.0,0.0,4676.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,139055.0
2022-01-29,3649.0,0.0,114667.0,1545.0,22898.0,180869.0,7497.0,0.0,0.0,0.0,4491.0,0.0,4907.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,116276.0
2022-01-30,3549.0,0.0,89549.0,1452.0,22067.0,179384.0,7451.0,0.0,0.0,0.0,3333.0,0.0,5477.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,121904.0
2022-01-31,5029.0,0.0,135055.0,1519.0,25795.0,245606.0,7456.0,0.0,0.0,0.0,2425.0,0.0,4809.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,49823.0
2022-02-01,5464.0,0.0,142306.0,1563.0,27616.0,246885.0,7474.0,0.0,0.0,0.0,3790.0,0.0,5247.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,71241.0
2022-02-02,5278.0,0.0,139593.0,1558.0,28553.0,245025.0,7425.0,0.0,0.0,0.0,2362.0,0.0,5421.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,87700.0
2022-02-03,5230.0,0.0,154082.0,1583.0,34014.0,252063.0,7363.0,0.0,0.0,0.0,3490.0,0.0,6090.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,39594.0
2022-02-04,5207.0,0.0,142040.0,1665.0,32371.0,236402.0,7267.0,0.0,0.0,0.0,5375.0,0.0,6304.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,64811.0
2022-02-05,5046.0,0.0,85223.0,1688.0,24272.0,175306.0,7299.0,0.0,0.0,0.0,4187.0,0.0,5903.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,136209.0
2022-02-06,3438.0,0.0,66675.0,1562.0,28341.0,154918.0,7127.0,0.0,0.0,0.0,3201.0,0.0,6311.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,141863.0
2022-02-07,4761.0,0.0,104900.0,1649.0,35233.0,205227.0,6912.0,0.0,0.0,0.0,4281.0,0.0,5924.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,118036.0
2022-02-08,5266.0,0.0,108145.0,1591.0,36498.0,224113.0,6952.0,0.0,0.0,0.0,4529.0,0.0,6453.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,125358.0
2022-02-09,5355.0,0.0,108759.0,1689.0,35214.0,223883.0,6770.0,0.0,0.0,0.0,6188.0,0.0,6468.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,112024.0
2022-02-10,5324.0,0.0,125944.0,1736.0,37410.0,234901.0,6646.0,0.0,0.0,0.0,3071.0,0.0,6932.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,57877.0
2022-02-11,4854.0,0.0,123286.0,1722.0,42588.0,241731.0,6667.0,0.0,0.0,0.0,2918.0,0.0,6903.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,53045.0
2022-02-12,5325.0,0.0,101107.0,1757.0,42024.0,175077.0,6877.0,0.0,0.0,0.0,5771.0,0.0,7064.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,59017.0
2022-02-13,5101.0,0.0,59027.0,1694.0,35206.0,158371.0,6771.0,0.0,0.0,0.0,5641.0,0.0,7077.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,98726.0
2022-02-14,5433.0,0.0,89731.0,1733.0,35877.0,194733.0,6592.0,0.0,0.0,0.0,4037.0,0.0,7020.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,112154.0
2022-02-15,5392.0,0.0,122470.0,1502.0,38056.0,211089.0,6719.0,0.0,0.0,0.0,5761.0,0.0,7076.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,64419.0
2022-02-16,5504.0,0.0,95415.0,1100.0,30545.0,188205.0,6897.0,0.0,0.0,0.0,3853.0,0.0,7075.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,135782.0
2022-02-17,5514.0,0.0,97845.0,1605.0,30560.0,179943.0,6940.0,0.0,0.0,0.0,4562.0,0.0,7027.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,146773.0
2022-02-18,5542.0,0.0,104680.0,1472.0,30891.0,186881.0,6975.0,0.0,0.0,0.0,6067.0,0.0,7071.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,134673.0
2022-02-19,5464.0,0.0,88944.0,1385.0,25570.0,177302.0,6778.0,0.0,0.0,0.0,3832.0,0.0,7095.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,107274.0
2022-02-20,5552.0,0.0,77938.0,1370.0,21205.0,174087.0,6726.0,0.0,0.0,0.0,3706.0,0.0,7114.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,103291.0
2022-02-21,5517.0,0.0,107330.0,1362.0,22326.0,191373.0,6684.0,0.0,0.0,0.0,3991.0,0.0,7088.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,153322.0
2022-02-22,5513.0,0.0,125319.0,1324.0,29819.0,218799.0,6833.0,0.0,0.0,0.0,5899.0,0.0,7068.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,106675.0
2022-02-23,5013.0,0.0,121754.0,1387.0,31708.0,222731.0,6891.0,0.0,0.0,0.0,2666.0,0.0,7636.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,119536.0
2022-02-24,5319.0,0.0,119822.0,1305.0,30097.0,191807.0,6924.0,0.0,0.0,0.0,5277.0,0.0,7694.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,108271.0
2022-02-25,5313.0,0.0,123004.0,1387.0,30146.0,198727.0,6890.0,0.0,0.0,0.0,3792.0,0.0,7387.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,114260.0
2022-02-26,5276.0,0.0,145530.0,1420.0,29648.0,228781.0,6803.0,0.0,0.0,0.0,3919.0,0.0,7378.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,19173.0
2022-02-27,5254.0,0.0,135080.0,1504.0,28753.0,188456.0,6945.0,0.0,0.0,0.0,1819.0,0.0,7180.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,20109.0
2022-02-28,5319.0,0.0,151864.0,1387.0,35887.0,238641.0,7076.0,0.0,0.0,0.0,3240.0,0.0,6700.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,18820.0
2022-03-01,5357.0,0.0,153122.0,1522.0,35561.0,245668.0,6973.0,0.0,0.0,0.0,3251.0,0.0,6872.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,18302.0
2022-03-02,5349.0,0.0,155968.0,1455.0,36603.0,256044.0,7011.0,0.0,0.0,0.0,3632.0,0.0,6757.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,6532.0
2022-03-03,5383.0,0.0,160589.0,1482.0,32247.0,260316.0,6994.0,0.0,0.0,0.0,3980.0,0.0,6535.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,18084.0
2022-03-04,5382.0,0.0,159524.0,1510.0,28994.0,266197.0,6831.0,0.0,0.0,0.0,5164.0,0.0,6031.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,29891.0
2022-03-05,3429.0,0.0,146950.0,1520.0,21114.0,259994.0,6848.0,0.0,0.0,0.0,1343.0,0.0,6140.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,9124.0
2022-03-06,2915.0,0.0,141767.0,1545.0,21249.0,235329.0,6875.0,0.0,0.0,0.0,2311.0,0.0,6079.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.0
2022-03-07,4908.0,0.0,146920.0,1508.0,21128.0,253196.0,6823.0,0.0,0.0,0.0,2640.0,0.0,5840.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,34737.0
2022-03-08,5882.0,0.0,150959.0,1500.0,20991.0,285710.0,6679.0,0.0,0.0,0.0,2498.0,0.0,5745.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,14329.0
2022-03-09,5376.0,0.0,152798.0,1175.0,20742.0,275819.0,6546.0,0.0,0.0,0.0,1304.0,0.0,5541.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,24895.0
2022-03-10,5255.0,0.0,135457.0,1255.0,24589.0,246260.0,6724.0,0.0,0.0,0.0,2513.0,0.0,5638.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,47288.0
2022-03-11,5183.0,0.0,123264.0,1261.0,31246.0,232873.0,6686.0,0.0,0.0,0.0,2207.0,0.0,5340.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,60075.0
2022-03-12,3701.0,0.0,119983.0,1281.0,27236.0,205891.0,6503.0,0.0,0.0,0.0,2332.0,0.0,5246.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,43173.0
2022-03-13,4604.0,0.0,96930.0,1279.0,20698.0,180756.0,6354.0,0.0,0.0,0.0,625.0,0.0,5058.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,51965.0
2022-03-14,4610.0,0.0,123764.0,1264.0,21302.0,226376.0,6275.0,0.0,0.0,0.0,1782.0,0.0,4849.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,62923.0
2022-03-15,4624.0,0.0,140368.0,1326.0,27002.0,256336.0,6241.0,0.0,0.0,0.0,2434.0,0.0,4903.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,24150.0
2022-03-16,4653.0,0.0,144673.0,1352.0,32766.0,254764.0,6356.0,0.0,0.0,0.0,2850.0,0.0,5306.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,23200.0
2022-03-17,5659.0,0.0,135819.0,1454.0,25340.0,234746.0,6435.0,0.0,0.0,0.0,3043.0,0.0,5273.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,57534.0
2022-03-18,5031.0,0.0,135958.0,1487.0,27825.0,248636.0,6578.0,0.0,0.0,0.0,3471.0,0.0,4425.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,24989.0
2022-03-19,4436.0,0.0,99055.0,1521.0,26281.0,207925.0,6472.0,0.0,0.0,0.0,3681.0,0.0,4183.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,36783.0
2022-03-20,4477.0,0.0,82367.0,1522.0,25839.0,168166.0,6462.0,0.0,0.0,0.0,2485.0,0.0,5212.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,53641.0
2022-03-21,4430.0,0.0,119160.0,1475.0,30712.0,226271.0,6300.0,0.0,0.0,0.0,1926.0,0.0,4303.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,41769.0
2022-03-22,4483.0,0.0,124935.0,1524.0,35580.0,247479.0,6216.0,0.0,0.0,0.0,3083.0,0.0,4084.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,20833.0
2022-03-23,4261.0,0.0,124622.0,1501.0,32633.0,252415.0,6006.0,0.0,0.0,0.0,2824.0,0.0,4698.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,20641.0
2022-03-24,4251.0,0.0,125371.0,1511.0,36668.0,254758.0,5661.0,0.0,0.0,0.0,2821.0,0.0,4847.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,17904.0
2022-03-25,4145.0,0.0,125008.0,1451.0,30348.0,232690.0,5929.0,0.0,0.0,0.0,2372.0,0.0,4588.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,38360.0
2022-03-26,3489.0,0.0,89842.0,1534.0,22004.0,187927.0,6152.0,0.0,0.0,0.0,2980.0,0.0,4300.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,100708.0
2022-03-27,3351.0,0.0,93706.0,1477.0,20576.0,168710.0,5888.0,0.0,0.0,0.0,2528.0,0.0,4309.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,42414.0
2022-03-28,4113.0,0.0,104252.0,1533.0,21325.0,194445.0,5973.0,0.0,0.0,0.0,1642.0,0.0,4663.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,112087.0
2022-03-29,3918.0,0.0,134838.0,1650.0,31653.0,240690.0,6238.0,0.0,0.0,0.0,2490.0,0.0,4836.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,38929.0
2022-03-30,3515.0,0.0,136501.0,1650.0,30983.0,245364.0,6392.0,0.0,0.0,0.0,2055.0,0.0,4955.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,35176.0
2022-03-31,3716.0,0.0,139460.0,1631.0,27940.0,227295.0,6526.0,0.0,0.0,0.0,2812.0,0.0,5054.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,78444.0
2022-04-01,4453.0,0.0,130141.0,1593.0,25863.0,211047.0,6641.0,0.0,0.0,0.0,3544.0,0.0,5118.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,128973.0
2022-04-02,4129.0,0.0,118507.0,1691.0,16918.0,190273.0,6753.0,0.0,0.0,0.0,3155.0,0.0,4730.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,118864.0
2022-04-03,4216.0,0.0,119015.0,1697.0,16177.0,183394.0,6885.0,0.0,0.0,0.0,3853.0,0.0,4980.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,55124.0
2022-04-04,6315.0,0.0,103566.0,1732.0,16980.0,181330.0,6697.0,0.0,0.0,0.0,4372.0,0.0,4890.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,144501.0
2022-04-05,6369.0,0.0,110550.0,1737.0,17350.0,213735.0,7100.0,0.0,0.0,0.0,3858.0,0.0,4942.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,129288.0
2022-04-06,6051.0,0.0,132076.0,1551.0,20581.0,223734.0,6711.0,0.0,0.0,0.0,5674.0,0.0,5623.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,83474.0
2022-04-07,5926.0,0.0,96151.0,931.0,15888.0,182497.0,6487.0,0.0,0.0,0.0,4577.0,0.0,6446.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,138729.0
2022-04-08,5174.0,0.0,90155.0,1247.0,18475.0,196749.0,6654.0,0.0,0.0,0.0,3462.0,0.0,6048.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,136461.0
2022-04-09,5155.0,0.0,83520.0,1260.0,16813.0,167068.0,6608.0,0.0,0.0,0.0,4592.0,0.0,6388.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,103963.0
2022-04-10,5174.0,0.0,66721.0,1270.0,16883.0,154180.0,6675.0,0.0,0.0,0.0,4022.0,0.0,6306.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,108445.0
2022-04-11,5819.0,0.0,114262.0,1266.0,26454.0,240863.0,6611.0,0.0,0.0,0.0,4869.0,0.0,6421.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,40974.0
2022-04-12,5049.0,0.0,110200.0,1265.0,25690.0,256633.0,6388.0,0.0,0.0,0.0,2790.0,0.0,6292.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,15076.0
2022-04-13,3311.0,0.0,110811.0,1334.0,17092.0,233307.0,6137.0,0.0,0.0,0.0,3968.0,0.0,5999.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,54661.0
2022-04-14,4488.0,0.0,111031.0,1660.0,23179.0,240055.0,6089.0,0.0,0.0,0.0,3608.0,0.0,5913.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,38979.0
2022-04-15,4734.0,0.0,121170.0,1358.0,21152.0,228835.0,6276.0,0.0,0.0,0.0,5155.0,0.0,6223.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,61548.0
2022-04-16,4685.0,0.0,93332.0,1609.0,16294.0,176873.0,6364.0,0.0,0.0,0.0,6222.0,0.0,6348.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,77657.0
2022-04-17,4630.0,0.0,88544.0,1663.0,16402.0,163680.0,6238.0,0.0,0.0,0.0,5793.0,0.0,6184.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,23067.0
2022-04-18,4632.0,0.0,83423.0,1638.0,17209.0,166097.0,6180.0,0.0,0.0,0.0,4724.0,0.0,5579.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,31098.0
2022-04-19,4651.0,0.0,131012.0,1622.0,22369.0,219108.0,6391.0,0.0,0.0,0.0,2581.0,0.0,5991.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,36439.0
2022-04-20,4417.0,0.0,136618.0,1111.0,22976.0,244254.0,6522.0,0.0,0.0,0.0,3537.0,0.0,5679.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,40396.0
2022-04-21,4649.0,0.0,138808.0,1034.0,25029.0,247460.0,6192.0,0.0,0.0,0.0,2784.0,0.0,5482.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,24986.0
2022-04-22,4652.0,0.0,135530.0,1326.0,24211.0,215918.0,6078.0,0.0,0.0,0.0,2515.0,0.0,5731.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,51030.0
2022-04-23,4619.0,0.0,112660.0,1434.0,23615.0,188775.0,5923.0,0.0,0.0,0.0,4318.0,0.0,5624.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,33464.0
2022-04-24,4627.0,0.0,89184.0,1437.0,24443.0,171342.0,5870.0,0.0,0.0,0.0,1625.0,0.0,5207.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50084.0
2022-04-25,4650.0,0.0,131300.0,1439.0,25987.0,237237.0,6073.0,0.0,0.0,0.0,2207.0,0.0,5464.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,29602.0
2022-04-26,4655.0,0.0,136876.0,1625.0,26165.0,257946.0,5934.0,0.0,0.0,0.0,3544.0,0.0,5738.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,9608.0
2022-04-27,4937.0,0.0,126290.0,1590.0,27251.0,247224.0,5515.0,0.0,0.0,0.0,5218.0,0.0,5773.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,15229.0
2022-04-28,5356.0,0.0,123987.0,1513.0,26661.0,248922.0,5795.0,0.0,0.0,0.0,3711.0,0.0,5692.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,12236.0
2022-04-29,5553.0,0.0,126853.0,1414.0,32213.0,243143.0,5788.0,0.0,0.0,0.0,2164.0,0.0,5319.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,11041.0
2022-04-30,6205.0,0.0,121482.0,1635.0,32071.0,171225.0,5848.0,0.0,0.0,0.0,2758.0,0.0,5177.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,14357.0
2022-05-01,6022.0,0.0,114642.0,1722.0,21125.0,160887.0,5414.0,0.0,0.0,0.0,2812.0,0.0,5416.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,14019.0
2022-05-02,6108.0,0.0,122534.0,1776.0,23431.0,166915.0,5362.0,0.0,0.0,0.0,2639.0,0.0,5514.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,10905.0
2022-05-03,6036.0,0.0,107255.0,1691.0,20442.0,173160.0,5382.0,0.0,0.0,0.0,2804.0,0.0,5554.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,23710.0
2022-05-04,6036.0,0.0,115225.0,1821.0,25425.0,212113.0,5649.0,0.0,0.0,0.0,2377.0,0.0,5045.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,19902.0
2022-05-05,6040.0,0.0,121904.0,1812.0,27512.0,213051.0,5552.0,0.0,0.0,0.0,3086.0,0.0,4931.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,28351.0
2022-05-06,5664.0,0.0,110775.0,1810.0,28600.0,244976.0,5465.0,0.0,0.0,0.0,3255.0,0.0,5025.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,13270.0
2022-05-07,6037.0,0.0,109354.0,1798.0,28991.0,184852.0,5316.0,0.0,0.0,0.0,4527.0,0.0,4738.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,17985.0
2022-05-08,6005.0,0.0,98768.0,1785.0,28169.0,158511.0,5081.0,0.0,0.0,0.0,2664.0,0.0,4669.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,24451.0
2022-05-09,6053.0,0.0,119631.0,1816.0,28057.0,185714.0,5282.0,0.0,0.0,0.0,2147.0,0.0,4639.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,30567.0
2022-05-10,5994.0,0.0,117371.0,1895.0,26580.0,186292.0,5194.0,0.0,0.0,0.0,3571.0,0.0,4697.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,44919.0
2022-05-11,6073.0,0.0,123241.0,1243.0,26591.0,183529.0,5162.0,0.0,0.0,0.0,3864.0,0.0,4459.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,48165.0
2022-05-12,5921.0,0.0,104254.0,1497.0,27170.0,172090.0,5253.0,0.0,0.0,0.0,3120.0,0.0,4445.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,98728.0
2022-05-13,5605.0,0.0,125273.0,1569.0,26252.0,195556.0,5154.0,0.0,0.0,0.0,2575.0,0.0,4349.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,46489.0
2022-05-14,5620.0,0.0,103359.0,2006.0,24621.0,140652.0,4937.0,0.0,0.0,0.0,3058.0,0.0,4256.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,97703.0
2022-05-15,5612.0,0.0,89680.0,1859.0,16324.0,141463.0,4864.0,0.0,0.0,0.0,3134.0,0.0,4170.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,43680.0
2022-05-16,5569.0,0.0,116118.0,1877.0,24370.0,206458.0,4854.0,0.0,0.0,0.0,2146.0,0.0,4103.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,15556.0
2022-05-17,5613.0,0.0,114094.0,1935.0,24146.0,203209.0,5058.0,0.0,0.0,0.0,1391.0,0.0,3866.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,46090.0
2022-05-18,5612.0,0.0,120470.0,1995.0,24646.0,210705.0,5101.0,0.0,0.0,0.0,2232.0,0.0,3916.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,23681.0
2022-05-19,5659.0,0.0,121654.0,2062.0,24081.0,196589.0,4887.0,0.0,0.0,0.0,2621.0,0.0,3505.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,44298.0
2022-05-20,5727.0,0.0,118408.0,2060.0,23703.0,185795.0,4696.0,0.0,0.0,0.0,4927.0,0.0,3557.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,64134.0
2022-05-21,5519.0,0.0,86541.0,1968.0,23383.0,138201.0,4815.0,0.0,0.0,0.0,3322.0,0.0,3498.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,109927.0
2022-05-22,5604.0,0.0,108454.0,2042.0,24702.0,148399.0,4622.0,0.0,0.0,0.0,1534.0,0.0,3577.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,63590.0
2022-05-23,5712.0,0.0,120475.0,2069.0,27907.0,188761.0,4565.0,0.0,0.0,0.0,4249.0,0.0,3861.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,23329.0
2022-05-24,5698.0,0.0,129190.0,1737.0,25482.0,174768.0,4408.0,0.0,0.0,0.0,4095.0,0.0,3393.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,71017.0
2022-05-25,5743.0,0.0,134990.0,1124.0,30468.0,212964.0,4264.0,0.0,0.0,0.0,3894.0,0.0,3465.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,19349.0
2022-05-26,5562.0,0.0,99763.0,1126.0,23792.0,165007.0,4312.0,0.0,0.0,0.0,2909.0,0.0,3260.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,102744.0
2022-05-27,5635.0,0.0,108570.0,1305.0,21663.0,166011.0,4340.0,0.0,0.0,0.0,3765.0,0.0,3067.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,113666.0
2022-05-28,5888.0,0.0,84661.0,1583.0,24122.0,132629.0,4537.0,0.0,0.0,0.0,1891.0,0.0,3016.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,109602.0
2022-05-29,5891.0,0.0,117752.0,1584.0,25029.0,147195.0,4438.0,0.0,0.0,0.0,1082.0,0.0,3291.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,27353.0
2022-05-30,5890.0,0.0,131096.0,1895.0,30737.0,206627.0,4469.0,0.0,0.0,0.0,2449.0,0.0,3663.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,14928.0
2022-05-31,5851.0,0.0,131879.0,1912.0,32896.0,193420.0,4466.0,0.0,0.0,0.0,3960.0,0.0,3380.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,17297.0
2022-06-01,5894.0,0.0,130618.0,1647.0,30843.0,202274.0,4592.0,0.0,0.0,0.0,4198.0,0.0,3559.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,32717.0
