"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|CZ","Without Sequence","191.85","",""
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|CZ","Without Sequence","195.91","",""
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|CZ","Without Sequence","186.66","",""
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|CZ","Without Sequence","178.04","",""
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|CZ","Without Sequence","191.65","",""
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|CZ","Without Sequence","237.44","",""
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|CZ","Without Sequence","299.95","",""
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|CZ","Without Sequence","313.92","",""
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|CZ","Without Sequence","315.00","",""
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|CZ","Without Sequence","310.41","",""
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|CZ","Without Sequence","310.08","",""
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|CZ","Without Sequence","300.00","",""
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|CZ","Without Sequence","297.01","",""
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|CZ","Without Sequence","299.96","",""
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|CZ","Without Sequence","306.45","",""
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|CZ","Without Sequence","302.73","",""
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|CZ","Without Sequence","315.47","",""
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|CZ","Without Sequence","310.82","",""
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|CZ","Without Sequence","294.98","",""
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|CZ","Without Sequence","267.45","",""
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|CZ","Without Sequence","242.23","",""
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|CZ","Without Sequence","217.03","",""
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|CZ","Without Sequence","195.83","",""
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|CZ","Without Sequence","207.01","",""
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|CZ","Without Sequence","202.42","",""
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|CZ","Without Sequence","197.60","",""
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|CZ","Without Sequence","193.00","",""
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|CZ","Without Sequence","194.90","",""
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|CZ","Without Sequence","204.45","",""
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|CZ","Without Sequence","237.13","",""
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|CZ","Without Sequence","293.52","",""
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|CZ","Without Sequence","300.02","",""
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|CZ","Without Sequence","297.16","",""
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|CZ","Without Sequence","275.67","",""
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|CZ","Without Sequence","264.40","",""
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|CZ","Without Sequence","252.59","",""
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|CZ","Without Sequence","248.38","",""
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|CZ","Without Sequence","255.01","",""
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|CZ","Without Sequence","277.90","",""
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|CZ","Without Sequence","289.94","",""
"11/01/2022 17:00:00 - 11/01/2022 18:00:00","BZN|CZ","Without Sequence","316.40","",""
"11/01/2022 18:00:00 - 11/01/2022 19:00:00","BZN|CZ","Without Sequence","315.90","",""
"11/01/2022 19:00:00 - 11/01/2022 20:00:00","BZN|CZ","Without Sequence","309.20","",""
"11/01/2022 20:00:00 - 11/01/2022 21:00:00","BZN|CZ","Without Sequence","285.33","",""
"11/01/2022 21:00:00 - 11/01/2022 22:00:00","BZN|CZ","Without Sequence","245.30","",""
"11/01/2022 22:00:00 - 11/01/2022 23:00:00","BZN|CZ","Without Sequence","236.61","",""
"11/01/2022 23:00:00 - 12/01/2022 00:00:00","BZN|CZ","Without Sequence","204.57","",""
