"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"27.06.2022 03:30 - 27.06.2022 03:45","41760","40745"
"27.06.2022 03:45 - 27.06.2022 04:00","41829","40803"
"27.06.2022 04:00 - 27.06.2022 04:15","42255","41223"
"27.06.2022 04:15 - 27.06.2022 04:30","42536","41259"
"27.06.2022 04:30 - 27.06.2022 04:45","42968","41711"
"27.06.2022 04:45 - 27.06.2022 05:00","43400","42179"
"27.06.2022 05:00 - 27.06.2022 05:15","44425","43372"
"27.06.2022 05:15 - 27.06.2022 05:30","43250","43953"
"27.06.2022 05:30 - 27.06.2022 05:45","43875","45034"
"27.06.2022 05:45 - 27.06.2022 06:00","45455","46266"
"27.06.2022 06:00 - 27.06.2022 06:15","47190","48990"
"27.06.2022 06:15 - 27.06.2022 06:30","50215","50972"
"27.06.2022 06:30 - 27.06.2022 06:45","52252","52490"
"27.06.2022 06:45 - 27.06.2022 07:00","53791","54340"
"27.06.2022 07:00 - 27.06.2022 07:15","55850","55908"
"27.06.2022 07:15 - 27.06.2022 07:30","57028","57019"
"27.06.2022 07:30 - 27.06.2022 07:45","58417","58314"
"27.06.2022 07:45 - 27.06.2022 08:00","59358","59560"
"27.06.2022 08:00 - 27.06.2022 08:15","60370","60455"
"27.06.2022 08:15 - 27.06.2022 08:30","61266","60967"
"27.06.2022 08:30 - 27.06.2022 08:45","61843","61600"
"27.06.2022 08:45 - 27.06.2022 09:00","62217","62099"
"27.06.2022 09:00 - 27.06.2022 09:15","62331","62181"
"27.06.2022 09:15 - 27.06.2022 09:30","62945","62780"
"27.06.2022 09:30 - 27.06.2022 09:45","63652","63269"
"27.06.2022 09:45 - 27.06.2022 10:00","63954","63722"
"27.06.2022 10:00 - 27.06.2022 10:15","64158","63937"
"27.06.2022 10:15 - 27.06.2022 10:30","64443","64081"
"27.06.2022 10:30 - 27.06.2022 10:45","64648","64519"
"27.06.2022 10:45 - 27.06.2022 11:00","64745","65134"
"27.06.2022 11:00 - 27.06.2022 11:15","65265","65398"
"27.06.2022 11:15 - 27.06.2022 11:30","65853","65667"
"27.06.2022 11:30 - 27.06.2022 11:45","66455","65769"
"27.06.2022 11:45 - 27.06.2022 12:00","66490","65770"
"27.06.2022 12:00 - 27.06.2022 12:15","66419","65279"
"27.06.2022 12:15 - 27.06.2022 12:30","66527","65147"
"27.06.2022 12:30 - 27.06.2022 12:45","66362","65361"
"27.06.2022 12:45 - 27.06.2022 13:00","66503","65266"
"27.06.2022 13:00 - 27.06.2022 13:15","66534","64952"
"27.06.2022 13:15 - 27.06.2022 13:30","66316","64767"
"27.06.2022 13:30 - 27.06.2022 13:45","65970","64864"
"27.06.2022 13:45 - 27.06.2022 14:00","65496","64451"
"27.06.2022 14:00 - 27.06.2022 14:15","65008","64468"
"27.06.2022 14:15 - 27.06.2022 14:30","64841","64153"
"27.06.2022 14:30 - 27.06.2022 14:45","64685","63671"
"27.06.2022 14:45 - 27.06.2022 15:00","64296","63198"
"27.06.2022 15:00 - 27.06.2022 15:15","63780","62771"
"27.06.2022 15:15 - 27.06.2022 15:30","63545","62630"
"27.06.2022 15:30 - 27.06.2022 15:45","63275","62059"
"27.06.2022 15:45 - 27.06.2022 16:00","62939","61801"
"27.06.2022 16:00 - 27.06.2022 16:15","62526","62087"
"27.06.2022 16:15 - 27.06.2022 16:30","62053","61766"
"27.06.2022 16:30 - 27.06.2022 16:45","61762","61599"
"27.06.2022 16:45 - 27.06.2022 17:00","61536","61669"
"27.06.2022 17:00 - 27.06.2022 17:15","61520","62068"
"27.06.2022 17:15 - 27.06.2022 17:30","61529","62142"
"27.06.2022 17:30 - 27.06.2022 17:45","61619","62332"
"27.06.2022 17:45 - 27.06.2022 18:00","61761","62210"
"27.06.2022 18:00 - 27.06.2022 18:15","61452","61987"
"27.06.2022 18:15 - 27.06.2022 18:30","61182","61677"
"27.06.2022 18:30 - 27.06.2022 18:45","61077","61680"
"27.06.2022 18:45 - 27.06.2022 19:00","60721","61883"
"27.06.2022 19:00 - 27.06.2022 19:15","60351","61275"
"27.06.2022 19:15 - 27.06.2022 19:30","59669","60741"
"27.06.2022 19:30 - 27.06.2022 19:45","59487","60248"
"27.06.2022 19:45 - 27.06.2022 20:00","58752","59731"
"27.06.2022 20:00 - 27.06.2022 20:15","57812","59025"
"27.06.2022 20:15 - 27.06.2022 20:30","57119","58394"
"27.06.2022 20:30 - 27.06.2022 20:45","56409","57959"
"27.06.2022 20:45 - 27.06.2022 21:00","55751","57316"
"27.06.2022 21:00 - 27.06.2022 21:15","55245","56122"
"27.06.2022 21:15 - 27.06.2022 21:30","54798","55486"
"27.06.2022 21:30 - 27.06.2022 21:45","54372","54965"
"27.06.2022 21:45 - 27.06.2022 22:00","53588","54506"
"27.06.2022 22:00 - 27.06.2022 22:15","53049","54192"
"27.06.2022 22:15 - 27.06.2022 22:30","52510","53826"
"27.06.2022 22:30 - 27.06.2022 22:45","51413","53100"
"27.06.2022 22:45 - 27.06.2022 23:00","50485","52140"
"27.06.2022 23:00 - 27.06.2022 23:15","49573","51161"
"27.06.2022 23:15 - 27.06.2022 23:30","48683","50440"
"27.06.2022 23:30 - 27.06.2022 23:45","47932","49313"
"27.06.2022 23:45 - 28.06.2022 00:00","47493","48587"
"28.06.2022 00:00 - 28.06.2022 00:15","45182","47675"
"28.06.2022 00:15 - 28.06.2022 00:30","44717","46763"
"28.06.2022 00:30 - 28.06.2022 00:45","44226","46101"
"28.06.2022 00:45 - 28.06.2022 01:00","43879","45567"
"28.06.2022 01:00 - 28.06.2022 01:15","43543","45013"
"28.06.2022 01:15 - 28.06.2022 01:30","43290","44386"
"28.06.2022 01:30 - 28.06.2022 01:45","43111","44159"
"28.06.2022 01:45 - 28.06.2022 02:00","42782","43521"
"28.06.2022 02:00 - 28.06.2022 02:15","42367","43241"
"28.06.2022 02:15 - 28.06.2022 02:30","42353","42936"
"28.06.2022 02:30 - 28.06.2022 02:45","42071","42897"
"28.06.2022 02:45 - 28.06.2022 03:00","42231","42950"
"28.06.2022 03:00 - 28.06.2022 03:15","42251","43249"
"28.06.2022 03:15 - 28.06.2022 03:30","42508","43290"
"28.06.2022 03:30 - 28.06.2022 03:45","42606","43333"
"28.06.2022 03:45 - 28.06.2022 04:00","42564","43406"
"28.06.2022 04:00 - 28.06.2022 04:15","43065","43858"
"28.06.2022 04:15 - 28.06.2022 04:30","43299","43986"
"28.06.2022 04:30 - 28.06.2022 04:45","43862","44480"
"28.06.2022 04:45 - 28.06.2022 05:00","44146","44644"
"28.06.2022 05:00 - 28.06.2022 05:15","44964","45511"
"28.06.2022 05:15 - 28.06.2022 05:30","45506","46109"
"28.06.2022 05:30 - 28.06.2022 05:45","46001","46752"
"28.06.2022 05:45 - 28.06.2022 06:00","47784","48146"
"28.06.2022 06:00 - 28.06.2022 06:15","49854","50972"
"28.06.2022 06:15 - 28.06.2022 06:30","51939","52797"
"28.06.2022 06:30 - 28.06.2022 06:45","53634","53811"
"28.06.2022 06:45 - 28.06.2022 07:00","55106","55614"
"28.06.2022 07:00 - 28.06.2022 07:15","56364","57026"
"28.06.2022 07:15 - 28.06.2022 07:30","58121","58177"
"28.06.2022 07:30 - 28.06.2022 07:45","59579","58947"
"28.06.2022 07:45 - 28.06.2022 08:00","60550","60028"
"28.06.2022 08:00 - 28.06.2022 08:15","61359","60963"
"28.06.2022 08:15 - 28.06.2022 08:30","62181","61635"
"28.06.2022 08:30 - 28.06.2022 08:45","62732","62233"
"28.06.2022 08:45 - 28.06.2022 09:00","63032","62402"
"28.06.2022 09:00 - 28.06.2022 09:15","63177","62249"
"28.06.2022 09:15 - 28.06.2022 09:30","63735","62398"
"28.06.2022 09:30 - 28.06.2022 09:45","64457","63117"
"28.06.2022 09:45 - 28.06.2022 10:00","64721","63600"
"28.06.2022 10:00 - 28.06.2022 10:15","64748","63661"
"28.06.2022 10:15 - 28.06.2022 10:30","65068","63885"
"28.06.2022 10:30 - 28.06.2022 10:45","65255","64398"
"28.06.2022 10:45 - 28.06.2022 11:00","65301","64720"
"28.06.2022 11:00 - 28.06.2022 11:15","65716","64832"
"28.06.2022 11:15 - 28.06.2022 11:30","66147","65272"
"28.06.2022 11:30 - 28.06.2022 11:45","66598","65789"
"28.06.2022 11:45 - 28.06.2022 12:00","66697","65823"
"28.06.2022 12:00 - 28.06.2022 12:15","66447","65507"
"28.06.2022 12:15 - 28.06.2022 12:30","66327","64803"
"28.06.2022 12:30 - 28.06.2022 12:45","66276","64740"
"28.06.2022 12:45 - 28.06.2022 13:00","66275","64750"
"28.06.2022 13:00 - 28.06.2022 13:15","66280","64511"
"28.06.2022 13:15 - 28.06.2022 13:30","65967","64280"
"28.06.2022 13:30 - 28.06.2022 13:45","65500","63701"
"28.06.2022 13:45 - 28.06.2022 14:00","64908","63159"
"28.06.2022 14:00 - 28.06.2022 14:15","64483","63140"
"28.06.2022 14:15 - 28.06.2022 14:30","64182","62667"
"28.06.2022 14:30 - 28.06.2022 14:45","63924","62278"
"28.06.2022 14:45 - 28.06.2022 15:00","63653","61745"
"28.06.2022 15:00 - 28.06.2022 15:15","63197","61363"
"28.06.2022 15:15 - 28.06.2022 15:30","62825","60992"
"28.06.2022 15:30 - 28.06.2022 15:45","62633","60483"
"28.06.2022 15:45 - 28.06.2022 16:00","62291","60437"
"28.06.2022 16:00 - 28.06.2022 16:15","61875","60032"
"28.06.2022 16:15 - 28.06.2022 16:30","61568","59751"
"28.06.2022 16:30 - 28.06.2022 16:45","61277","59992"
"28.06.2022 16:45 - 28.06.2022 17:00","60963","60009"
"28.06.2022 17:00 - 28.06.2022 17:15","60820","59661"
"28.06.2022 17:15 - 28.06.2022 17:30","60879","59521"
"28.06.2022 17:30 - 28.06.2022 17:45","61032","59546"
"28.06.2022 17:45 - 28.06.2022 18:00","60961","59846"
"28.06.2022 18:00 - 28.06.2022 18:15","60518","59669"
"28.06.2022 18:15 - 28.06.2022 18:30","60273","59353"
"28.06.2022 18:30 - 28.06.2022 18:45","60290","59167"
"28.06.2022 18:45 - 28.06.2022 19:00","60107","58987"
"28.06.2022 19:00 - 28.06.2022 19:15","59732","58595"
"28.06.2022 19:15 - 28.06.2022 19:30","59295","58212"
"28.06.2022 19:30 - 28.06.2022 19:45","59046","57872"
"28.06.2022 19:45 - 28.06.2022 20:00","58367","57568"
"28.06.2022 20:00 - 28.06.2022 20:15","57497","57203"
"28.06.2022 20:15 - 28.06.2022 20:30","57045","56643"
"28.06.2022 20:30 - 28.06.2022 20:45","56485","56120"
"28.06.2022 20:45 - 28.06.2022 21:00","55818","55643"
"28.06.2022 21:00 - 28.06.2022 21:15","55348","54966"
"28.06.2022 21:15 - 28.06.2022 21:30","54899","54369"
"28.06.2022 21:30 - 28.06.2022 21:45","54433","53545"
"28.06.2022 21:45 - 28.06.2022 22:00","53648","53255"
"28.06.2022 22:00 - 28.06.2022 22:15","52994","53228"
"28.06.2022 22:15 - 28.06.2022 22:30","52374","52675"
"28.06.2022 22:30 - 28.06.2022 22:45","51405","51872"
"28.06.2022 22:45 - 28.06.2022 23:00","50422","50842"
"28.06.2022 23:00 - 28.06.2022 23:15","49439","49692"
"28.06.2022 23:15 - 28.06.2022 23:30","48562","48641"
"28.06.2022 23:30 - 28.06.2022 23:45","47773","47860"
"28.06.2022 23:45 - 29.06.2022 00:00","47179","47553"
"29.06.2022 00:00 - 29.06.2022 00:15","47724","46605"
"29.06.2022 00:15 - 29.06.2022 00:30","47295","46272"
"29.06.2022 00:30 - 29.06.2022 00:45","46819","46018"
"29.06.2022 00:45 - 29.06.2022 01:00","46386","45608"
"29.06.2022 01:00 - 29.06.2022 01:15","46036","45544"
"29.06.2022 01:15 - 29.06.2022 01:30","45671","45580"
"29.06.2022 01:30 - 29.06.2022 01:45","45418","45207"
"29.06.2022 01:45 - 29.06.2022 02:00","44996","44966"
"29.06.2022 02:00 - 29.06.2022 02:15","44606","44856"
"29.06.2022 02:15 - 29.06.2022 02:30","44487","44771"
"29.06.2022 02:30 - 29.06.2022 02:45","44399","44440"
"29.06.2022 02:45 - 29.06.2022 03:00","44390","44124"
"29.06.2022 03:00 - 29.06.2022 03:15","44213","44007"
"29.06.2022 03:15 - 29.06.2022 03:30","44377","43525"
"29.06.2022 03:30 - 29.06.2022 03:45","44464","43713"
"29.06.2022 03:45 - 29.06.2022 04:00","44491","43643"
"29.06.2022 04:00 - 29.06.2022 04:15","44868","44107"
"29.06.2022 04:15 - 29.06.2022 04:30","45099","44152"
"29.06.2022 04:30 - 29.06.2022 04:45","45416","44260"
"29.06.2022 04:45 - 29.06.2022 05:00","45791","44675"
"29.06.2022 05:00 - 29.06.2022 05:15","46874","45825"
"29.06.2022 05:15 - 29.06.2022 05:30","46595","46186"
"29.06.2022 05:30 - 29.06.2022 05:45","47362","47105"
"29.06.2022 05:45 - 29.06.2022 06:00","48677","48336"
"29.06.2022 06:00 - 29.06.2022 06:15","50541","50978"
"29.06.2022 06:15 - 29.06.2022 06:30","52943","53083"
"29.06.2022 06:30 - 29.06.2022 06:45","54504","54372"
"29.06.2022 06:45 - 29.06.2022 07:00","55898","55429"
"29.06.2022 07:00 - 29.06.2022 07:15","57411","56929"
"29.06.2022 07:15 - 29.06.2022 07:30","58232","58119"
"29.06.2022 07:30 - 29.06.2022 07:45","59227","59072"
"29.06.2022 07:45 - 29.06.2022 08:00","60231","60001"
"29.06.2022 08:00 - 29.06.2022 08:15","61284","60826"
"29.06.2022 08:15 - 29.06.2022 08:30","61986","61628"
"29.06.2022 08:30 - 29.06.2022 08:45","62556","61963"
"29.06.2022 08:45 - 29.06.2022 09:00","62835","62233"
"29.06.2022 09:00 - 29.06.2022 09:15","63070","62380"
"29.06.2022 09:15 - 29.06.2022 09:30","64020","62859"
"29.06.2022 09:30 - 29.06.2022 09:45","64509","63353"
"29.06.2022 09:45 - 29.06.2022 10:00","65024","63610"
"29.06.2022 10:00 - 29.06.2022 10:15","65561","63919"
"29.06.2022 10:15 - 29.06.2022 10:30","65837","64027"
"29.06.2022 10:30 - 29.06.2022 10:45","66154","64395"
"29.06.2022 10:45 - 29.06.2022 11:00","66673","64909"
"29.06.2022 11:00 - 29.06.2022 11:15","67108","64879"
"29.06.2022 11:15 - 29.06.2022 11:30","67721","64859"
"29.06.2022 11:30 - 29.06.2022 11:45","68199","65208"
"29.06.2022 11:45 - 29.06.2022 12:00","68014","65559"
"29.06.2022 12:00 - 29.06.2022 12:15","67912","65009"
"29.06.2022 12:15 - 29.06.2022 12:30","67641","64670"
"29.06.2022 12:30 - 29.06.2022 12:45","67645","64419"
"29.06.2022 12:45 - 29.06.2022 13:00","67574","64183"
"29.06.2022 13:00 - 29.06.2022 13:15","67276","63885"
"29.06.2022 13:15 - 29.06.2022 13:30","66948","63639"
"29.06.2022 13:30 - 29.06.2022 13:45","66633","63443"
"29.06.2022 13:45 - 29.06.2022 14:00","65971","62738"
"29.06.2022 14:00 - 29.06.2022 14:15","65610","62465"
"29.06.2022 14:15 - 29.06.2022 14:30","65561","62492"
"29.06.2022 14:30 - 29.06.2022 14:45","65450","62483"
"29.06.2022 14:45 - 29.06.2022 15:00","64916","62286"
"29.06.2022 15:00 - 29.06.2022 15:15","64557","61927"
"29.06.2022 15:15 - 29.06.2022 15:30","64237","61814"
"29.06.2022 15:30 - 29.06.2022 15:45","63801","61661"
"29.06.2022 15:45 - 29.06.2022 16:00","63376","61708"
"29.06.2022 16:00 - 29.06.2022 16:15","63005","61479"
"29.06.2022 16:15 - 29.06.2022 16:30","62609","61473"
"29.06.2022 16:30 - 29.06.2022 16:45","62343","61220"
"29.06.2022 16:45 - 29.06.2022 17:00","62300","61129"
"29.06.2022 17:00 - 29.06.2022 17:15","62156","60565"
"29.06.2022 17:15 - 29.06.2022 17:30","61941","60792"
"29.06.2022 17:30 - 29.06.2022 17:45","62170","60818"
"29.06.2022 17:45 - 29.06.2022 18:00","62304","60646"
"29.06.2022 18:00 - 29.06.2022 18:15","62049","60735"
"29.06.2022 18:15 - 29.06.2022 18:30","61647","60392"
"29.06.2022 18:30 - 29.06.2022 18:45","61624","60414"
"29.06.2022 18:45 - 29.06.2022 19:00","61557","60663"
"29.06.2022 19:00 - 29.06.2022 19:15","61349","60395"
"29.06.2022 19:15 - 29.06.2022 19:30","60677","60090"
"29.06.2022 19:30 - 29.06.2022 19:45","60298","59557"
"29.06.2022 19:45 - 29.06.2022 20:00","59873","59205"
"29.06.2022 20:00 - 29.06.2022 20:15","59269","58427"
"29.06.2022 20:15 - 29.06.2022 20:30","58680","57872"
"29.06.2022 20:30 - 29.06.2022 20:45","58233","57425"
"29.06.2022 20:45 - 29.06.2022 21:00","57683","56716"
"29.06.2022 21:00 - 29.06.2022 21:15","57198","56338"
"29.06.2022 21:15 - 29.06.2022 21:30","56706","55658"
"29.06.2022 21:30 - 29.06.2022 21:45","56086","55121"
"29.06.2022 21:45 - 29.06.2022 22:00","55328","54737"
"29.06.2022 22:00 - 29.06.2022 22:15","54575","54665"
"29.06.2022 22:15 - 29.06.2022 22:30","53856","54411"
"29.06.2022 22:30 - 29.06.2022 22:45","52780","53452"
"29.06.2022 22:45 - 29.06.2022 23:00","51735","52372"
"29.06.2022 23:00 - 29.06.2022 23:15","50652","51157"
"29.06.2022 23:15 - 29.06.2022 23:30","49799","50150"
"29.06.2022 23:30 - 29.06.2022 23:45","49111","49438"
"29.06.2022 23:45 - 30.06.2022 00:00","48537","49293"
"30.06.2022 00:00 - 30.06.2022 00:15","47637","47878"
"30.06.2022 00:15 - 30.06.2022 00:30","47154","47358"
"30.06.2022 00:30 - 30.06.2022 00:45","46847","46712"
"30.06.2022 00:45 - 30.06.2022 01:00","46317","46179"
"30.06.2022 01:00 - 30.06.2022 01:15","45872","45891"
"30.06.2022 01:15 - 30.06.2022 01:30","45516","45660"
"30.06.2022 01:30 - 30.06.2022 01:45","45323","45413"
"30.06.2022 01:45 - 30.06.2022 02:00","44966","44991"
"30.06.2022 02:00 - 30.06.2022 02:15","44392","44611"
"30.06.2022 02:15 - 30.06.2022 02:30","44337","44338"
"30.06.2022 02:30 - 30.06.2022 02:45","44226","44133"
"30.06.2022 02:45 - 30.06.2022 03:00","44386","44379"
"30.06.2022 03:00 - 30.06.2022 03:15","44307","44638"
"30.06.2022 03:15 - 30.06.2022 03:30","44204","44667"
"30.06.2022 03:30 - 30.06.2022 03:45","44325","44486"
"30.06.2022 03:45 - 30.06.2022 04:00","44402","44344"
"30.06.2022 04:00 - 30.06.2022 04:15","44594","45021"
"30.06.2022 04:15 - 30.06.2022 04:30","44866","45362"
"30.06.2022 04:30 - 30.06.2022 04:45","45151","45540"
"30.06.2022 04:45 - 30.06.2022 05:00","45558","45730"
"30.06.2022 05:00 - 30.06.2022 05:15","46612","46453"
"30.06.2022 05:15 - 30.06.2022 05:30","46968","47019"
"30.06.2022 05:30 - 30.06.2022 05:45","47274","47507"
"30.06.2022 05:45 - 30.06.2022 06:00","48582","48874"
"30.06.2022 06:00 - 30.06.2022 06:15","50514","51470"
"30.06.2022 06:15 - 30.06.2022 06:30","52930","53424"
"30.06.2022 06:30 - 30.06.2022 06:45","54603","54779"
"30.06.2022 06:45 - 30.06.2022 07:00","55789","55962"
"30.06.2022 07:00 - 30.06.2022 07:15","57279","57411"
"30.06.2022 07:15 - 30.06.2022 07:30","58280","58626"
"30.06.2022 07:30 - 30.06.2022 07:45","59386","59691"
"30.06.2022 07:45 - 30.06.2022 08:00","60188","60600"
"30.06.2022 08:00 - 30.06.2022 08:15","61087","61693"
"30.06.2022 08:15 - 30.06.2022 08:30","61845","62200"
"30.06.2022 08:30 - 30.06.2022 08:45","62402","63054"
"30.06.2022 08:45 - 30.06.2022 09:00","62699","63366"
"30.06.2022 09:00 - 30.06.2022 09:15","62419","63003"
"30.06.2022 09:15 - 30.06.2022 09:30","62912","63497"
"30.06.2022 09:30 - 30.06.2022 09:45","63634","63896"
"30.06.2022 09:45 - 30.06.2022 10:00","64179","63808"
"30.06.2022 10:00 - 30.06.2022 10:15","64408","64354"
"30.06.2022 10:15 - 30.06.2022 10:30","64831","65000"
"30.06.2022 10:30 - 30.06.2022 10:45","65205","65201"
"30.06.2022 10:45 - 30.06.2022 11:00","65383","65447"
"30.06.2022 11:00 - 30.06.2022 11:15","65710","65937"
"30.06.2022 11:15 - 30.06.2022 11:30","66333","66331"
"30.06.2022 11:30 - 30.06.2022 11:45","66751","66707"
"30.06.2022 11:45 - 30.06.2022 12:00","66607","66872"
"30.06.2022 12:00 - 30.06.2022 12:15","66468","66526"
"30.06.2022 12:15 - 30.06.2022 12:30","66407","66147"
"30.06.2022 12:30 - 30.06.2022 12:45","66289","66345"
"30.06.2022 12:45 - 30.06.2022 13:00","66039","66373"
"30.06.2022 13:00 - 30.06.2022 13:15","66002","66113"
"30.06.2022 13:15 - 30.06.2022 13:30","65751","65881"
"30.06.2022 13:30 - 30.06.2022 13:45","65475","65503"
"30.06.2022 13:45 - 30.06.2022 14:00","65167","64622"
"30.06.2022 14:00 - 30.06.2022 14:15","64848","64462"
"30.06.2022 14:15 - 30.06.2022 14:30","64921","64447"
"30.06.2022 14:30 - 30.06.2022 14:45","64699","64316"
"30.06.2022 14:45 - 30.06.2022 15:00","64263","64100"
"30.06.2022 15:00 - 30.06.2022 15:15","63958","63888"
"30.06.2022 15:15 - 30.06.2022 15:30","63613","63905"
"30.06.2022 15:30 - 30.06.2022 15:45","62981","62904"
"30.06.2022 15:45 - 30.06.2022 16:00","62536","62345"
"30.06.2022 16:00 - 30.06.2022 16:15","62222","62242"
"30.06.2022 16:15 - 30.06.2022 16:30","61941","62306"
"30.06.2022 16:30 - 30.06.2022 16:45","61726","62375"
"30.06.2022 16:45 - 30.06.2022 17:00","61483","62283"
"30.06.2022 17:00 - 30.06.2022 17:15","61167","61974"
"30.06.2022 17:15 - 30.06.2022 17:30","61193","62090"
"30.06.2022 17:30 - 30.06.2022 17:45","61331","61746"
"30.06.2022 17:45 - 30.06.2022 18:00","61310","61421"
"30.06.2022 18:00 - 30.06.2022 18:15","60878","60685"
"30.06.2022 18:15 - 30.06.2022 18:30","60670","61315"
"30.06.2022 18:30 - 30.06.2022 18:45","60600","61423"
"30.06.2022 18:45 - 30.06.2022 19:00","60553","61426"
"30.06.2022 19:00 - 30.06.2022 19:15","60271","60530"
"30.06.2022 19:15 - 30.06.2022 19:30","59860","60033"
"30.06.2022 19:30 - 30.06.2022 19:45","59700","59772"
"30.06.2022 19:45 - 30.06.2022 20:00","59304","59527"
"30.06.2022 20:00 - 30.06.2022 20:15","58786","58762"
"30.06.2022 20:15 - 30.06.2022 20:30","58158","58413"
"30.06.2022 20:30 - 30.06.2022 20:45","57551","57917"
"30.06.2022 20:45 - 30.06.2022 21:00","57015","57345"
"30.06.2022 21:00 - 30.06.2022 21:15","56527","56873"
"30.06.2022 21:15 - 30.06.2022 21:30","56184","56365"
"30.06.2022 21:30 - 30.06.2022 21:45","55643","56004"
"30.06.2022 21:45 - 30.06.2022 22:00","54944","55999"
"30.06.2022 22:00 - 30.06.2022 22:15","54286","55844"
"30.06.2022 22:15 - 30.06.2022 22:30","53526","54831"
"30.06.2022 22:30 - 30.06.2022 22:45","52680","54064"
"30.06.2022 22:45 - 30.06.2022 23:00","51646","53470"
"30.06.2022 23:00 - 30.06.2022 23:15","50680","52141"
"30.06.2022 23:15 - 30.06.2022 23:30","49941","51426"
"30.06.2022 23:30 - 30.06.2022 23:45","49056","50293"
"30.06.2022 23:45 - 01.07.2022 00:00","48352","49243"
"01.07.2022 00:00 - 01.07.2022 00:15","48080","49128"
"01.07.2022 00:15 - 01.07.2022 00:30","47793","48027"
"01.07.2022 00:30 - 01.07.2022 00:45","47153","47325"
"01.07.2022 00:45 - 01.07.2022 01:00","46805","46927"
"01.07.2022 01:00 - 01.07.2022 01:15","46390","46358"
"01.07.2022 01:15 - 01.07.2022 01:30","46082","46234"
"01.07.2022 01:30 - 01.07.2022 01:45","45754","45881"
"01.07.2022 01:45 - 01.07.2022 02:00","45360","45604"
"01.07.2022 02:00 - 01.07.2022 02:15","44929","45677"
"01.07.2022 02:15 - 01.07.2022 02:30","44730","45438"
"01.07.2022 02:30 - 01.07.2022 02:45","44504","45060"
"01.07.2022 02:45 - 01.07.2022 03:00","44592","44994"
"01.07.2022 03:00 - 01.07.2022 03:15","44443","44804"
"01.07.2022 03:15 - 01.07.2022 03:30","44450","44660"
"01.07.2022 03:30 - 01.07.2022 03:45","44446","45000"
"01.07.2022 03:45 - 01.07.2022 04:00","44466","45092"
"01.07.2022 04:00 - 01.07.2022 04:15","44823","45619"
"01.07.2022 04:15 - 01.07.2022 04:30","45076","45611"
"01.07.2022 04:30 - 01.07.2022 04:45","45436","45785"
"01.07.2022 04:45 - 01.07.2022 05:00","45830","46098"
"01.07.2022 05:00 - 01.07.2022 05:15","46817","47803"
"01.07.2022 05:15 - 01.07.2022 05:30","46570","48032"
"01.07.2022 05:30 - 01.07.2022 05:45","46858","48033"
"01.07.2022 05:45 - 01.07.2022 06:00","48152","49091"
"01.07.2022 06:00 - 01.07.2022 06:15","50461","51726"
"01.07.2022 06:15 - 01.07.2022 06:30","52389","53632"
"01.07.2022 06:30 - 01.07.2022 06:45","54018","54826"
"01.07.2022 06:45 - 01.07.2022 07:00","55710","56534"
"01.07.2022 07:00 - 01.07.2022 07:15","57834","57818"
