"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"06.02.2023 00:15 - 06.02.2023 00:30","50690","46495"
"06.02.2023 00:30 - 06.02.2023 00:45","50144","46114"
"06.02.2023 00:45 - 06.02.2023 01:00","49504","45596"
"06.02.2023 01:00 - 06.02.2023 01:15","49168","45555"
"06.02.2023 01:15 - 06.02.2023 01:30","48769","45284"
"06.02.2023 01:30 - 06.02.2023 01:45","48542","45246"
"06.02.2023 01:45 - 06.02.2023 02:00","48268","45134"
"06.02.2023 02:00 - 06.02.2023 02:15","48174","44975"
"06.02.2023 02:15 - 06.02.2023 02:30","48028","45298"
"06.02.2023 02:30 - 06.02.2023 02:45","47991","45620"
"06.02.2023 02:45 - 06.02.2023 03:00","48002","45749"
"06.02.2023 03:00 - 06.02.2023 03:15","48147","46139"
"06.02.2023 03:15 - 06.02.2023 03:30","48184","46463"
"06.02.2023 03:30 - 06.02.2023 03:45","48450","46366"
"06.02.2023 03:45 - 06.02.2023 04:00","48715","46307"
"06.02.2023 04:00 - 06.02.2023 04:15","49311","47227"
"06.02.2023 04:15 - 06.02.2023 04:30","49576","47165"
"06.02.2023 04:30 - 06.02.2023 04:45","50035","47755"
"06.02.2023 04:45 - 06.02.2023 05:00","50762","48239"
"06.02.2023 05:00 - 06.02.2023 05:15","51974","49716"
"06.02.2023 05:15 - 06.02.2023 05:30","52586","49938"
"06.02.2023 05:30 - 06.02.2023 05:45","53766","50837"
"06.02.2023 05:45 - 06.02.2023 06:00","55132","52199"
"06.02.2023 06:00 - 06.02.2023 06:15","57752","55459"
"06.02.2023 06:15 - 06.02.2023 06:30","59766","57272"
"06.02.2023 06:30 - 06.02.2023 06:45","61336","59034"
"06.02.2023 06:45 - 06.02.2023 07:00","62630","60621"
"06.02.2023 07:00 - 06.02.2023 07:15","64272","62067"
"06.02.2023 07:15 - 06.02.2023 07:30","65233","63453"
"06.02.2023 07:30 - 06.02.2023 07:45","66142","64293"
"06.02.2023 07:45 - 06.02.2023 08:00","67054","64925"
"06.02.2023 08:00 - 06.02.2023 08:15","68072","65879"
"06.02.2023 08:15 - 06.02.2023 08:30","68522","66387"
"06.02.2023 08:30 - 06.02.2023 08:45","68629","66816"
"06.02.2023 08:45 - 06.02.2023 09:00","69003","66944"
"06.02.2023 09:00 - 06.02.2023 09:15","69209","66650"
"06.02.2023 09:15 - 06.02.2023 09:30","69386","66679"
"06.02.2023 09:30 - 06.02.2023 09:45","69965","67118"
"06.02.2023 09:45 - 06.02.2023 10:00","70341","67161"
"06.02.2023 10:00 - 06.02.2023 10:15","70340","67159"
"06.02.2023 10:15 - 06.02.2023 10:30","70642","67174"
"06.02.2023 10:30 - 06.02.2023 10:45","70652","67306"
"06.02.2023 10:45 - 06.02.2023 11:00","70897","67685"
"06.02.2023 11:00 - 06.02.2023 11:15","71217","67518"
"06.02.2023 11:15 - 06.02.2023 11:30","71447","67669"
"06.02.2023 11:30 - 06.02.2023 11:45","71744","67868"
"06.02.2023 11:45 - 06.02.2023 12:00","71534","67895"
"06.02.2023 12:00 - 06.02.2023 12:15","71147","67709"
"06.02.2023 12:15 - 06.02.2023 12:30","71083","67394"
"06.02.2023 12:30 - 06.02.2023 12:45","71163","67409"
"06.02.2023 12:45 - 06.02.2023 13:00","70972","67398"
"06.02.2023 13:00 - 06.02.2023 13:15","70946","67018"
"06.02.2023 13:15 - 06.02.2023 13:30","70726","66744"
"06.02.2023 13:30 - 06.02.2023 13:45","70417","66648"
"06.02.2023 13:45 - 06.02.2023 14:00","69657","66183"
"06.02.2023 14:00 - 06.02.2023 14:15","69177","66301"
"06.02.2023 14:15 - 06.02.2023 14:30","69173","66423"
"06.02.2023 14:30 - 06.02.2023 14:45","69034","66145"
"06.02.2023 14:45 - 06.02.2023 15:00","68656","65696"
"06.02.2023 15:00 - 06.02.2023 15:15","68530","65804"
"06.02.2023 15:15 - 06.02.2023 15:30","68120","65143"
"06.02.2023 15:30 - 06.02.2023 15:45","67912","64989"
"06.02.2023 15:45 - 06.02.2023 16:00","67513","64200"
"06.02.2023 16:00 - 06.02.2023 16:15","67486","64168"
"06.02.2023 16:15 - 06.02.2023 16:30","67385","64003"
"06.02.2023 16:30 - 06.02.2023 16:45","67325","64131"
"06.02.2023 16:45 - 06.02.2023 17:00","67466","64532"
"06.02.2023 17:00 - 06.02.2023 17:15","68031","65094"
"06.02.2023 17:15 - 06.02.2023 17:30","68579","65737"
"06.02.2023 17:30 - 06.02.2023 17:45","69099","66863"
"06.02.2023 17:45 - 06.02.2023 18:00","69550","67628"
"06.02.2023 18:00 - 06.02.2023 18:15","69996","68046"
"06.02.2023 18:15 - 06.02.2023 18:30","70176","68126"
"06.02.2023 18:30 - 06.02.2023 18:45","70227","67954"
"06.02.2023 18:45 - 06.02.2023 19:00","70056","67830"
"06.02.2023 19:00 - 06.02.2023 19:15","69478","67397"
"06.02.2023 19:15 - 06.02.2023 19:30","68798","66853"
"06.02.2023 19:30 - 06.02.2023 19:45","68378","66365"
"06.02.2023 19:45 - 06.02.2023 20:00","67621","65403"
"06.02.2023 20:00 - 06.02.2023 20:15","66419","64304"
"06.02.2023 20:15 - 06.02.2023 20:30","65532","63323"
"06.02.2023 20:30 - 06.02.2023 20:45","64751","62039"
"06.02.2023 20:45 - 06.02.2023 21:00","63884","60869"
"06.02.2023 21:00 - 06.02.2023 21:15","63124","59872"
"06.02.2023 21:15 - 06.02.2023 21:30","62400","59246"
"06.02.2023 21:30 - 06.02.2023 21:45","61595","58289"
"06.02.2023 21:45 - 06.02.2023 22:00","60646","57474"
"06.02.2023 22:00 - 06.02.2023 22:15","60383","57055"
"06.02.2023 22:15 - 06.02.2023 22:30","59847","56554"
"06.02.2023 22:30 - 06.02.2023 22:45","58961","55641"
"06.02.2023 22:45 - 06.02.2023 23:00","58046","55092"
"06.02.2023 23:00 - 06.02.2023 23:15","57176","54303"
"06.02.2023 23:15 - 06.02.2023 23:30","56397","53514"
"06.02.2023 23:30 - 06.02.2023 23:45","55710","53172"
"06.02.2023 23:45 - 07.02.2023 00:00","54936","52340"
"07.02.2023 00:00 - 07.02.2023 00:15","51728","51075"
"07.02.2023 00:15 - 07.02.2023 00:30","51238","50539"
"07.02.2023 00:30 - 07.02.2023 00:45","50851","50113"
"07.02.2023 00:45 - 07.02.2023 01:00","50432","49928"
"07.02.2023 01:00 - 07.02.2023 01:15","49764","49373"
"07.02.2023 01:15 - 07.02.2023 01:30","49462","49227"
"07.02.2023 01:30 - 07.02.2023 01:45","49162","48967"
"07.02.2023 01:45 - 07.02.2023 02:00","48946","48879"
"07.02.2023 02:00 - 07.02.2023 02:15","48776","48435"
"07.02.2023 02:15 - 07.02.2023 02:30","48745","48588"
"07.02.2023 02:30 - 07.02.2023 02:45","48889","49322"
"07.02.2023 02:45 - 07.02.2023 03:00","48884","49261"
"07.02.2023 03:00 - 07.02.2023 03:15","48929","49496"
"07.02.2023 03:15 - 07.02.2023 03:30","48944","49967"
"07.02.2023 03:30 - 07.02.2023 03:45","49139","50057"
"07.02.2023 03:45 - 07.02.2023 04:00","49315","49660"
"07.02.2023 04:00 - 07.02.2023 04:15","49846","49941"
"07.02.2023 04:15 - 07.02.2023 04:30","50139","50383"
"07.02.2023 04:30 - 07.02.2023 04:45","50586","50393"
"07.02.2023 04:45 - 07.02.2023 05:00","51262","50850"
"07.02.2023 05:00 - 07.02.2023 05:15","52181","52221"
"07.02.2023 05:15 - 07.02.2023 05:30","52791","52927"
"07.02.2023 05:30 - 07.02.2023 05:45","53728","53951"
"07.02.2023 05:45 - 07.02.2023 06:00","55085","54916"
"07.02.2023 06:00 - 07.02.2023 06:15","57514","57910"
"07.02.2023 06:15 - 07.02.2023 06:30","59354","59837"
"07.02.2023 06:30 - 07.02.2023 06:45","61021","61290"
"07.02.2023 06:45 - 07.02.2023 07:00","62500","63003"
"07.02.2023 07:00 - 07.02.2023 07:15","64058","64502"
"07.02.2023 07:15 - 07.02.2023 07:30","65813","65493"
"07.02.2023 07:30 - 07.02.2023 07:45","66690","65679"
"07.02.2023 07:45 - 07.02.2023 08:00","67651","66403"
"07.02.2023 08:00 - 07.02.2023 08:15","68539","67220"
"07.02.2023 08:15 - 07.02.2023 08:30","68913","67079"
"07.02.2023 08:30 - 07.02.2023 08:45","68973","67179"
"07.02.2023 08:45 - 07.02.2023 09:00","69412","67334"
"07.02.2023 09:00 - 07.02.2023 09:15","69516","67043"
"07.02.2023 09:15 - 07.02.2023 09:30","69564","66885"
"07.02.2023 09:30 - 07.02.2023 09:45","69984","66992"
"07.02.2023 09:45 - 07.02.2023 10:00","70208","67081"
"07.02.2023 10:00 - 07.02.2023 10:15","70090","67282"
"07.02.2023 10:15 - 07.02.2023 10:30","70362","67561"
"07.02.2023 10:30 - 07.02.2023 10:45","70334","67564"
"07.02.2023 10:45 - 07.02.2023 11:00","70562","67212"
"07.02.2023 11:00 - 07.02.2023 11:15","70856","67202"
"07.02.2023 11:15 - 07.02.2023 11:30","71057","67845"
"07.02.2023 11:30 - 07.02.2023 11:45","71221","68578"
"07.02.2023 11:45 - 07.02.2023 12:00","71079","68469"
"07.02.2023 12:00 - 07.02.2023 12:15","70628","68431"
"07.02.2023 12:15 - 07.02.2023 12:30","70487","68174"
"07.02.2023 12:30 - 07.02.2023 12:45","70527","67763"
"07.02.2023 12:45 - 07.02.2023 13:00","70381","67560"
"07.02.2023 13:00 - 07.02.2023 13:15","70425","67946"
"07.02.2023 13:15 - 07.02.2023 13:30","70082","67197"
"07.02.2023 13:30 - 07.02.2023 13:45","69727","67149"
"07.02.2023 13:45 - 07.02.2023 14:00","68960","66277"
"07.02.2023 14:00 - 07.02.2023 14:15","68424","66273"
"07.02.2023 14:15 - 07.02.2023 14:30","68446","65949"
"07.02.2023 14:30 - 07.02.2023 14:45","68250","65473"
"07.02.2023 14:45 - 07.02.2023 15:00","67960","65178"
"07.02.2023 15:00 - 07.02.2023 15:15","67943","64655"
"07.02.2023 15:15 - 07.02.2023 15:30","67448","64392"
"07.02.2023 15:30 - 07.02.2023 15:45","67320","63871"
"07.02.2023 15:45 - 07.02.2023 16:00","66992","63371"
"07.02.2023 16:00 - 07.02.2023 16:15","67011","63409"
"07.02.2023 16:15 - 07.02.2023 16:30","67004","63303"
"07.02.2023 16:30 - 07.02.2023 16:45","66979","63280"
"07.02.2023 16:45 - 07.02.2023 17:00","67131","63552"
"07.02.2023 17:00 - 07.02.2023 17:15","67689","64155"
"07.02.2023 17:15 - 07.02.2023 17:30","68230","65218"
"07.02.2023 17:30 - 07.02.2023 17:45","68796","66234"
"07.02.2023 17:45 - 07.02.2023 18:00","69331","67424"
"07.02.2023 18:00 - 07.02.2023 18:15","69791","67914"
"07.02.2023 18:15 - 07.02.2023 18:30","69996","67879"
"07.02.2023 18:30 - 07.02.2023 18:45","70117","67906"
"07.02.2023 18:45 - 07.02.2023 19:00","69975","67659"
"07.02.2023 19:00 - 07.02.2023 19:15","69457","67409"
"07.02.2023 19:15 - 07.02.2023 19:30","68717","66810"
"07.02.2023 19:30 - 07.02.2023 19:45","68371","66324"
"07.02.2023 19:45 - 07.02.2023 20:00","67618","65475"
"07.02.2023 20:00 - 07.02.2023 20:15","66483","64601"
"07.02.2023 20:15 - 07.02.2023 20:30","65454","63692"
"07.02.2023 20:30 - 07.02.2023 20:45","64709","62859"
"07.02.2023 20:45 - 07.02.2023 21:00","63856","61746"
"07.02.2023 21:00 - 07.02.2023 21:15","63043","60966"
"07.02.2023 21:15 - 07.02.2023 21:30","62396","60364"
"07.02.2023 21:30 - 07.02.2023 21:45","61571","59355"
"07.02.2023 21:45 - 07.02.2023 22:00","60618","58631"
"07.02.2023 22:00 - 07.02.2023 22:15","60298","58263"
"07.02.2023 22:15 - 07.02.2023 22:30","59815","57505"
"07.02.2023 22:30 - 07.02.2023 22:45","58941","57036"
"07.02.2023 22:45 - 07.02.2023 23:00","58053","56184"
"07.02.2023 23:00 - 07.02.2023 23:15","57145","55001"
"07.02.2023 23:15 - 07.02.2023 23:30","56272","54083"
"07.02.2023 23:30 - 07.02.2023 23:45","55557","53633"
"07.02.2023 23:45 - 08.02.2023 00:00","54709","52911"
"08.02.2023 00:00 - 08.02.2023 00:15","53066","52209"
"08.02.2023 00:15 - 08.02.2023 00:30","52589","51477"
"08.02.2023 00:30 - 08.02.2023 00:45","52193","50860"
"08.02.2023 00:45 - 08.02.2023 01:00","51728","50353"
"08.02.2023 01:00 - 08.02.2023 01:15","51135","49900"
"08.02.2023 01:15 - 08.02.2023 01:30","50865","49387"
"08.02.2023 01:30 - 08.02.2023 01:45","50684","49690"
"08.02.2023 01:45 - 08.02.2023 02:00","50394","49141"
"08.02.2023 02:00 - 08.02.2023 02:15","50007","49039"
"08.02.2023 02:15 - 08.02.2023 02:30","49713","48682"
"08.02.2023 02:30 - 08.02.2023 02:45","49844","48516"
"08.02.2023 02:45 - 08.02.2023 03:00","49868","48657"
"08.02.2023 03:00 - 08.02.2023 03:15","49905","48814"
"08.02.2023 03:15 - 08.02.2023 03:30","49942","48718"
"08.02.2023 03:30 - 08.02.2023 03:45","50066","48904"
"08.02.2023 03:45 - 08.02.2023 04:00","50199","49120"
"08.02.2023 04:00 - 08.02.2023 04:15","50448","49716"
"08.02.2023 04:15 - 08.02.2023 04:30","50681","49838"
"08.02.2023 04:30 - 08.02.2023 04:45","51208","50339"
"08.02.2023 04:45 - 08.02.2023 05:00","51743","50890"
"08.02.2023 05:00 - 08.02.2023 05:15","52748","52027"
"08.02.2023 05:15 - 08.02.2023 05:30","53383","52803"
"08.02.2023 05:30 - 08.02.2023 05:45","54467","53737"
"08.02.2023 05:45 - 08.02.2023 06:00","55631","55069"
"08.02.2023 06:00 - 08.02.2023 06:15","57921","57502"
"08.02.2023 06:15 - 08.02.2023 06:30","59916","59817"
"08.02.2023 06:30 - 08.02.2023 06:45","61481","61264"
"08.02.2023 06:45 - 08.02.2023 07:00","62920","62815"
"08.02.2023 07:00 - 08.02.2023 07:15","64514","64510"
"08.02.2023 07:15 - 08.02.2023 07:30","65196","65548"
"08.02.2023 07:30 - 08.02.2023 07:45","65966","66009"
"08.02.2023 07:45 - 08.02.2023 08:00","66633","66665"
"08.02.2023 08:00 - 08.02.2023 08:15","67399","67607"
"08.02.2023 08:15 - 08.02.2023 08:30","68024","67970"
"08.02.2023 08:30 - 08.02.2023 08:45","68316","68368"
"08.02.2023 08:45 - 08.02.2023 09:00","68478","68528"
"08.02.2023 09:00 - 08.02.2023 09:15","68233","68409"
"08.02.2023 09:15 - 08.02.2023 09:30","68456","68497"
"08.02.2023 09:30 - 08.02.2023 09:45","68795","68889"
"08.02.2023 09:45 - 08.02.2023 10:00","68948","68734"
"08.02.2023 10:00 - 08.02.2023 10:15","68993","68856"
"08.02.2023 10:15 - 08.02.2023 10:30","69019","68784"
"08.02.2023 10:30 - 08.02.2023 10:45","68989","69048"
"08.02.2023 10:45 - 08.02.2023 11:00","69113","69073"
"08.02.2023 11:00 - 08.02.2023 11:15","69095","68994"
"08.02.2023 11:15 - 08.02.2023 11:30","69232","69109"
"08.02.2023 11:30 - 08.02.2023 11:45","69358","69263"
"08.02.2023 11:45 - 08.02.2023 12:00","69292","69116"
"08.02.2023 12:00 - 08.02.2023 12:15","69019","68763"
"08.02.2023 12:15 - 08.02.2023 12:30","68776","68384"
"08.02.2023 12:30 - 08.02.2023 12:45","68762","68297"
"08.02.2023 12:45 - 08.02.2023 13:00","68619","67842"
"08.02.2023 13:00 - 08.02.2023 13:15","68574","67923"
"08.02.2023 13:15 - 08.02.2023 13:30","68193","68050"
"08.02.2023 13:30 - 08.02.2023 13:45","67760","67715"
"08.02.2023 13:45 - 08.02.2023 14:00","67216","66878"
"08.02.2023 14:00 - 08.02.2023 14:15","67047","66649"
"08.02.2023 14:15 - 08.02.2023 14:30","67011","65920"
"08.02.2023 14:30 - 08.02.2023 14:45","66753","65344"
"08.02.2023 14:45 - 08.02.2023 15:00","66532","64687"
"08.02.2023 15:00 - 08.02.2023 15:15","66408","64683"
"08.02.2023 15:15 - 08.02.2023 15:30","65946","64620"
"08.02.2023 15:30 - 08.02.2023 15:45","65533","63899"
"08.02.2023 15:45 - 08.02.2023 16:00","65297","63739"
"08.02.2023 16:00 - 08.02.2023 16:15","65414","63772"
"08.02.2023 16:15 - 08.02.2023 16:30","65318","63680"
"08.02.2023 16:30 - 08.02.2023 16:45","65332","63934"
"08.02.2023 16:45 - 08.02.2023 17:00","65399","64293"
"08.02.2023 17:00 - 08.02.2023 17:15","65963","65167"
"08.02.2023 17:15 - 08.02.2023 17:30","66327","66080"
"08.02.2023 17:30 - 08.02.2023 17:45","67130","67355"
"08.02.2023 17:45 - 08.02.2023 18:00","67861","68801"
"08.02.2023 18:00 - 08.02.2023 18:15","68387","69392"
"08.02.2023 18:15 - 08.02.2023 18:30","68505","69548"
"08.02.2023 18:30 - 08.02.2023 18:45","68474","69732"
"08.02.2023 18:45 - 08.02.2023 19:00","68505","69940"
"08.02.2023 19:00 - 08.02.2023 19:15","68288","70282"
"08.02.2023 19:15 - 08.02.2023 19:30","67734","69860"
"08.02.2023 19:30 - 08.02.2023 19:45","67296","69357"
"08.02.2023 19:45 - 08.02.2023 20:00","66532","68469"
"08.02.2023 20:00 - 08.02.2023 20:15","65663","66935"
"08.02.2023 20:15 - 08.02.2023 20:30","64733","66347"
"08.02.2023 20:30 - 08.02.2023 20:45","63753","65643"
"08.02.2023 20:45 - 08.02.2023 21:00","62820","64576"
"08.02.2023 21:00 - 08.02.2023 21:15","62121","63627"
"08.02.2023 21:15 - 08.02.2023 21:30","61351","62870"
"08.02.2023 21:30 - 08.02.2023 21:45","60612","61807"
"08.02.2023 21:45 - 08.02.2023 22:00","59775","60842"
"08.02.2023 22:00 - 08.02.2023 22:15","59553","60354"
"08.02.2023 22:15 - 08.02.2023 22:30","58948","59724"
"08.02.2023 22:30 - 08.02.2023 22:45","58020","58730"
"08.02.2023 22:45 - 08.02.2023 23:00","57168","57604"
"08.02.2023 23:00 - 08.02.2023 23:15","56568","56346"
"08.02.2023 23:15 - 08.02.2023 23:30","55795","55615"
"08.02.2023 23:30 - 08.02.2023 23:45","55175","54651"
"08.02.2023 23:45 - 09.02.2023 00:00","54261","54409"
"09.02.2023 00:00 - 09.02.2023 00:15","54187","54774"
"09.02.2023 00:15 - 09.02.2023 00:30","53667","54370"
"09.02.2023 00:30 - 09.02.2023 00:45","53320","54153"
"09.02.2023 00:45 - 09.02.2023 01:00","52738","53984"
"09.02.2023 01:00 - 09.02.2023 01:15","52150","53317"
"09.02.2023 01:15 - 09.02.2023 01:30","51784","53277"
"09.02.2023 01:30 - 09.02.2023 01:45","51441","52933"
"09.02.2023 01:45 - 09.02.2023 02:00","51131","52384"
"09.02.2023 02:00 - 09.02.2023 02:15","50861","52421"
"09.02.2023 02:15 - 09.02.2023 02:30","50731","51854"
"09.02.2023 02:30 - 09.02.2023 02:45","50838","51937"
"09.02.2023 02:45 - 09.02.2023 03:00","50862","51885"
"09.02.2023 03:00 - 09.02.2023 03:15","50885","52093"
"09.02.2023 03:15 - 09.02.2023 03:30","50996","51840"
"09.02.2023 03:30 - 09.02.2023 03:45","51156","51919"
"09.02.2023 03:45 - 09.02.2023 04:00","51254","52045"
"09.02.2023 04:00 - 09.02.2023 04:15","51575","52408"
"09.02.2023 04:15 - 09.02.2023 04:30","51958","52465"
"09.02.2023 04:30 - 09.02.2023 04:45","52458","52987"
"09.02.2023 04:45 - 09.02.2023 05:00","52957","53736"
"09.02.2023 05:00 - 09.02.2023 05:15","53851","54707"
"09.02.2023 05:15 - 09.02.2023 05:30","54527","55128"
"09.02.2023 05:30 - 09.02.2023 05:45","55405","56336"
"09.02.2023 05:45 - 09.02.2023 06:00","56814","57557"
"09.02.2023 06:00 - 09.02.2023 06:15","59087","60189"
"09.02.2023 06:15 - 09.02.2023 06:30","60932","62147"
"09.02.2023 06:30 - 09.02.2023 06:45","62541","63891"
"09.02.2023 06:45 - 09.02.2023 07:00","63931","65484"
"09.02.2023 07:00 - 09.02.2023 07:15","65488","67309"
"09.02.2023 07:15 - 09.02.2023 07:30","66417","68230"
"09.02.2023 07:30 - 09.02.2023 07:45","66980","68951"
"09.02.2023 07:45 - 09.02.2023 08:00","67525","69282"
"09.02.2023 08:00 - 09.02.2023 08:15","68415","69629"
"09.02.2023 08:15 - 09.02.2023 08:30","68842","69998"
"09.02.2023 08:30 - 09.02.2023 08:45","69030","70308"
"09.02.2023 08:45 - 09.02.2023 09:00","69149","70348"
"09.02.2023 09:00 - 09.02.2023 09:15","68900","70303"
"09.02.2023 09:15 - 09.02.2023 09:30","69149","70361"
"09.02.2023 09:30 - 09.02.2023 09:45","69316","70619"
"09.02.2023 09:45 - 09.02.2023 10:00","69388","70638"
"09.02.2023 10:00 - 09.02.2023 10:15","69389","70911"
"09.02.2023 10:15 - 09.02.2023 10:30","69394","70709"
"09.02.2023 10:30 - 09.02.2023 10:45","69320","71295"
"09.02.2023 10:45 - 09.02.2023 11:00","69584","71097"
"09.02.2023 11:00 - 09.02.2023 11:15","69984","70890"
"09.02.2023 11:15 - 09.02.2023 11:30","70027","71013"
"09.02.2023 11:30 - 09.02.2023 11:45","70083","70906"
"09.02.2023 11:45 - 09.02.2023 12:00","69963","70837"
"09.02.2023 12:00 - 09.02.2023 12:15","69568","70426"
"09.02.2023 12:15 - 09.02.2023 12:30","69311","70303"
"09.02.2023 12:30 - 09.02.2023 12:45","69201","69816"
"09.02.2023 12:45 - 09.02.2023 13:00","69021","69772"
"09.02.2023 13:00 - 09.02.2023 13:15","68810","69700"
"09.02.2023 13:15 - 09.02.2023 13:30","68389","69066"
"09.02.2023 13:30 - 09.02.2023 13:45","68065","68174"
"09.02.2023 13:45 - 09.02.2023 14:00","67196","67369"
"09.02.2023 14:00 - 09.02.2023 14:15","66989","66923"
"09.02.2023 14:15 - 09.02.2023 14:30","66726","66599"
"09.02.2023 14:30 - 09.02.2023 14:45","66484","66134"
"09.02.2023 14:45 - 09.02.2023 15:00","66207","65630"
"09.02.2023 15:00 - 09.02.2023 15:15","66108","65264"
"09.02.2023 15:15 - 09.02.2023 15:30","65776","65140"
"09.02.2023 15:30 - 09.02.2023 15:45","65524","64823"
"09.02.2023 15:45 - 09.02.2023 16:00","65060","64851"
"09.02.2023 16:00 - 09.02.2023 16:15","65096","64789"
"09.02.2023 16:15 - 09.02.2023 16:30","65021","64959"
"09.02.2023 16:30 - 09.02.2023 16:45","65179","65182"
"09.02.2023 16:45 - 09.02.2023 17:00","65307","65401"
"09.02.2023 17:00 - 09.02.2023 17:15","65966","66149"
"09.02.2023 17:15 - 09.02.2023 17:30","66381","67173"
"09.02.2023 17:30 - 09.02.2023 17:45","67173","68199"
"09.02.2023 17:45 - 09.02.2023 18:00","68006","69384"
"09.02.2023 18:00 - 09.02.2023 18:15","68416","69995"
"09.02.2023 18:15 - 09.02.2023 18:30","68609","70053"
"09.02.2023 18:30 - 09.02.2023 18:45","68764","70047"
"09.02.2023 18:45 - 09.02.2023 19:00","68716","70202"
"09.02.2023 19:00 - 09.02.2023 19:15","68690","69625"
"09.02.2023 19:15 - 09.02.2023 19:30","68204","69141"
"09.02.2023 19:30 - 09.02.2023 19:45","67797","68411"
"09.02.2023 19:45 - 09.02.2023 20:00","67073","67908"
"09.02.2023 20:00 - 09.02.2023 20:15","65854","66963"
"09.02.2023 20:15 - 09.02.2023 20:30","65109","66074"
"09.02.2023 20:30 - 09.02.2023 20:45","64298","65152"
"09.02.2023 20:45 - 09.02.2023 21:00","63307","64464"
"09.02.2023 21:00 - 09.02.2023 21:15","62712","63059"
"09.02.2023 21:15 - 09.02.2023 21:30","62018","62430"
"09.02.2023 21:30 - 09.02.2023 21:45","61090","61419"
"09.02.2023 21:45 - 09.02.2023 22:00","60352","60565"
"09.02.2023 22:00 - 09.02.2023 22:15","59865","59966"
"09.02.2023 22:15 - 09.02.2023 22:30","59199","59366"
"09.02.2023 22:30 - 09.02.2023 22:45","58350","58362"
"09.02.2023 22:45 - 09.02.2023 23:00","57543","57441"
"09.02.2023 23:00 - 09.02.2023 23:15","56614","56504"
"09.02.2023 23:15 - 09.02.2023 23:30","55871","55798"
"09.02.2023 23:30 - 09.02.2023 23:45","55393","54885"
"09.02.2023 23:45 - 10.02.2023 00:00","54683","54676"
"10.02.2023 00:00 - 10.02.2023 00:15","54110","54334"
"10.02.2023 00:15 - 10.02.2023 00:30","53565","53794"
"10.02.2023 00:30 - 10.02.2023 00:45","53074","53224"
"10.02.2023 00:45 - 10.02.2023 01:00","52678","52752"
"10.02.2023 01:00 - 10.02.2023 01:15","52057","52020"
"10.02.2023 01:15 - 10.02.2023 01:30","51666","51469"
"10.02.2023 01:30 - 10.02.2023 01:45","51332","51312"
"10.02.2023 01:45 - 10.02.2023 02:00","51121","50950"
"10.02.2023 02:00 - 10.02.2023 02:15","51039","50625"
"10.02.2023 02:15 - 10.02.2023 02:30","50846","50593"
"10.02.2023 02:30 - 10.02.2023 02:45","50884","50819"
"10.02.2023 02:45 - 10.02.2023 03:00","50975","51019"
"10.02.2023 03:00 - 10.02.2023 03:15","50968","50922"
"10.02.2023 03:15 - 10.02.2023 03:30","51036","50906"
"10.02.2023 03:30 - 10.02.2023 03:45","51267","50966"
"10.02.2023 03:45 - 10.02.2023 04:00","51372","51375"
