"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"16.10.2020 01:45 - 16.10.2020 02:00","46167","47452"
"16.10.2020 02:00 - 16.10.2020 02:15","45900","47069"
"16.10.2020 02:15 - 16.10.2020 02:30","45789","47024"
"16.10.2020 02:30 - 16.10.2020 02:45","45738","46708"
"16.10.2020 02:45 - 16.10.2020 03:00","45892","46802"
"16.10.2020 03:00 - 16.10.2020 03:15","46012","47051"
"16.10.2020 03:15 - 16.10.2020 03:30","46425","47436"
"16.10.2020 03:30 - 16.10.2020 03:45","46046","47512"
"16.10.2020 03:45 - 16.10.2020 04:00","46491","47661"
"16.10.2020 04:00 - 16.10.2020 04:15","46970","48444"
"16.10.2020 04:15 - 16.10.2020 04:30","47516","48569"
"16.10.2020 04:30 - 16.10.2020 04:45","47659","49289"
"16.10.2020 04:45 - 16.10.2020 05:00","48470","49789"
"16.10.2020 05:00 - 16.10.2020 05:15","49670","50652"
"16.10.2020 05:15 - 16.10.2020 05:30","50379","51065"
"16.10.2020 05:30 - 16.10.2020 05:45","51258","52458"
"16.10.2020 05:45 - 16.10.2020 06:00","52981","53829"
"16.10.2020 06:00 - 16.10.2020 06:15","56046","56736"
"16.10.2020 06:15 - 16.10.2020 06:30","57973","58437"
"16.10.2020 06:30 - 16.10.2020 06:45","59942","59632"
"16.10.2020 06:45 - 16.10.2020 07:00","60931","61392"
"16.10.2020 07:00 - 16.10.2020 07:15","63176","63054"
"16.10.2020 07:15 - 16.10.2020 07:30","64399","64453"
"16.10.2020 07:30 - 16.10.2020 07:45","65288","64907"
"16.10.2020 07:45 - 16.10.2020 08:00","65944","65539"
"16.10.2020 08:00 - 16.10.2020 08:15","66327","66283"
"16.10.2020 08:15 - 16.10.2020 08:30","66614","66689"
"16.10.2020 08:30 - 16.10.2020 08:45","66615","67128"
"16.10.2020 08:45 - 16.10.2020 09:00","67338","67111"
"16.10.2020 09:00 - 16.10.2020 09:15","66595","67236"
"16.10.2020 09:15 - 16.10.2020 09:30","67126","67624"
"16.10.2020 09:30 - 16.10.2020 09:45","67449","67874"
"16.10.2020 09:45 - 16.10.2020 10:00","67837","67897"
"16.10.2020 10:00 - 16.10.2020 10:15","67619","68152"
"16.10.2020 10:15 - 16.10.2020 10:30","68104","68492"
"16.10.2020 10:30 - 16.10.2020 10:45","68373","68462"
"16.10.2020 10:45 - 16.10.2020 11:00","68420","68670"
"16.10.2020 11:00 - 16.10.2020 11:15","68938","69002"
"16.10.2020 11:15 - 16.10.2020 11:30","69284","69319"
"16.10.2020 11:30 - 16.10.2020 11:45","69402","69656"
"16.10.2020 11:45 - 16.10.2020 12:00","69866","69437"
"16.10.2020 12:00 - 16.10.2020 12:15","68932","68929"
"16.10.2020 12:15 - 16.10.2020 12:30","68896","68960"
"16.10.2020 12:30 - 16.10.2020 12:45","68747","68574"
"16.10.2020 12:45 - 16.10.2020 13:00","68650","68289"
"16.10.2020 13:00 - 16.10.2020 13:15","67882","67965"
"16.10.2020 13:15 - 16.10.2020 13:30","67816","67412"
"16.10.2020 13:30 - 16.10.2020 13:45","66755","66520"
"16.10.2020 13:45 - 16.10.2020 14:00","66424","66292"
"16.10.2020 14:00 - 16.10.2020 14:15","66229","65635"
"16.10.2020 14:15 - 16.10.2020 14:30","65886","65621"
"16.10.2020 14:30 - 16.10.2020 14:45","65009","65163"
"16.10.2020 14:45 - 16.10.2020 15:00","65415","64824"
"16.10.2020 15:00 - 16.10.2020 15:15","65363","64728"
"16.10.2020 15:15 - 16.10.2020 15:30","64944","64737"
"16.10.2020 15:30 - 16.10.2020 15:45","64500","64408"
"16.10.2020 15:45 - 16.10.2020 16:00","64200","63893"
"16.10.2020 16:00 - 16.10.2020 16:15","63867","63695"
"16.10.2020 16:15 - 16.10.2020 16:30","63556","63383"
"16.10.2020 16:30 - 16.10.2020 16:45","63890","63359"
"16.10.2020 16:45 - 16.10.2020 17:00","63388","63331"
"16.10.2020 17:00 - 16.10.2020 17:15","63994","63592"
"16.10.2020 17:15 - 16.10.2020 17:30","64279","63521"
"16.10.2020 17:30 - 16.10.2020 17:45","64614","63832"
"16.10.2020 17:45 - 16.10.2020 18:00","64654","64044"
"16.10.2020 18:00 - 16.10.2020 18:15","65031","64544"
"16.10.2020 18:15 - 16.10.2020 18:30","65450","64823"
"16.10.2020 18:30 - 16.10.2020 18:45","65805","65719"
"16.10.2020 18:45 - 16.10.2020 19:00","65659","66299"
"16.10.2020 19:00 - 16.10.2020 19:15","66575","66165"
"16.10.2020 19:15 - 16.10.2020 19:30","65565","65519"
"16.10.2020 19:30 - 16.10.2020 19:45","65529","65050"
"16.10.2020 19:45 - 16.10.2020 20:00","65293","64625"
"16.10.2020 20:00 - 16.10.2020 20:15","64120","62970"
"16.10.2020 20:15 - 16.10.2020 20:30","62763","61898"
"16.10.2020 20:30 - 16.10.2020 20:45","62020","61033"
"16.10.2020 20:45 - 16.10.2020 21:00","60860","60081"
"16.10.2020 21:00 - 16.10.2020 21:15","59675","58679"
"16.10.2020 21:15 - 16.10.2020 21:30","58703","57956"
"16.10.2020 21:30 - 16.10.2020 21:45","57413","56831"
"16.10.2020 21:45 - 16.10.2020 22:00","57156","55888"
"16.10.2020 22:00 - 16.10.2020 22:15","56347","55109"
"16.10.2020 22:15 - 16.10.2020 22:30","55525","54310"
"16.10.2020 22:30 - 16.10.2020 22:45","55161","53457"
"16.10.2020 22:45 - 16.10.2020 23:00","53810","52227"
"16.10.2020 23:00 - 16.10.2020 23:15","52558","51221"
"16.10.2020 23:15 - 16.10.2020 23:30","51542","50098"
"16.10.2020 23:30 - 16.10.2020 23:45","50904","49381"
"16.10.2020 23:45 - 17.10.2020 00:00","50402","48642"
"17.10.2020 00:00 - 17.10.2020 00:15","46724","47839"
"17.10.2020 00:15 - 17.10.2020 00:30","45980","46900"
"17.10.2020 00:30 - 17.10.2020 00:45","45504","46415"
"17.10.2020 00:45 - 17.10.2020 01:00","45057","45623"
"17.10.2020 01:00 - 17.10.2020 01:15","44462","45108"
"17.10.2020 01:15 - 17.10.2020 01:30","43694","44652"
"17.10.2020 01:30 - 17.10.2020 01:45","43341","44404"
"17.10.2020 01:45 - 17.10.2020 02:00","43217","43865"
"17.10.2020 02:00 - 17.10.2020 02:15","42590","43750"
"17.10.2020 02:15 - 17.10.2020 02:30","42344","43644"
"17.10.2020 02:30 - 17.10.2020 02:45","42285","43480"
"17.10.2020 02:45 - 17.10.2020 03:00","42190","43871"
"17.10.2020 03:00 - 17.10.2020 03:15","42111","43481"
"17.10.2020 03:15 - 17.10.2020 03:30","42135","43473"
"17.10.2020 03:30 - 17.10.2020 03:45","42006","43513"
"17.10.2020 03:45 - 17.10.2020 04:00","42053","43245"
"17.10.2020 04:00 - 17.10.2020 04:15","42180","42950"
"17.10.2020 04:15 - 17.10.2020 04:30","42450","42994"
"17.10.2020 04:30 - 17.10.2020 04:45","42561","43098"
"17.10.2020 04:45 - 17.10.2020 05:00","42869","43034"
"17.10.2020 05:00 - 17.10.2020 05:15","43370","43321"
"17.10.2020 05:15 - 17.10.2020 05:30","43453","43570"
"17.10.2020 05:30 - 17.10.2020 05:45","43687","43692"
"17.10.2020 05:45 - 17.10.2020 06:00","44267","44246"
"17.10.2020 06:00 - 17.10.2020 06:15","45334","44654"
"17.10.2020 06:15 - 17.10.2020 06:30","46154","45065"
"17.10.2020 06:30 - 17.10.2020 06:45","46803","45628"
"17.10.2020 06:45 - 17.10.2020 07:00","47766","46097"
"17.10.2020 07:00 - 17.10.2020 07:15","49036","46918"
"17.10.2020 07:15 - 17.10.2020 07:30","50012","47808"
"17.10.2020 07:30 - 17.10.2020 07:45","50696","48593"
"17.10.2020 07:45 - 17.10.2020 08:00","51910","49102"
"17.10.2020 08:00 - 17.10.2020 08:15","52900","50355"
"17.10.2020 08:15 - 17.10.2020 08:30","53600","51069"
"17.10.2020 08:30 - 17.10.2020 08:45","54202","52073"
"17.10.2020 08:45 - 17.10.2020 09:00","54998","52637"
"17.10.2020 09:00 - 17.10.2020 09:15","55532","53455"
"17.10.2020 09:15 - 17.10.2020 09:30","56417","54235"
"17.10.2020 09:30 - 17.10.2020 09:45","57103","54849"
"17.10.2020 09:45 - 17.10.2020 10:00","57445","55226"
"17.10.2020 10:00 - 17.10.2020 10:15","57725","55479"
"17.10.2020 10:15 - 17.10.2020 10:30","58222","55946"
"17.10.2020 10:30 - 17.10.2020 10:45","58645","56240"
"17.10.2020 10:45 - 17.10.2020 11:00","58801","56470"
"17.10.2020 11:00 - 17.10.2020 11:15","59044","56685"
"17.10.2020 11:15 - 17.10.2020 11:30","59546","57172"
"17.10.2020 11:30 - 17.10.2020 11:45","59410","57459"
"17.10.2020 11:45 - 17.10.2020 12:00","59646","57408"
"17.10.2020 12:00 - 17.10.2020 12:15","58681","57220"
"17.10.2020 12:15 - 17.10.2020 12:30","58659","56805"
"17.10.2020 12:30 - 17.10.2020 12:45","58064","56608"
"17.10.2020 12:45 - 17.10.2020 13:00","58080","56014"
"17.10.2020 13:00 - 17.10.2020 13:15","57394","55605"
"17.10.2020 13:15 - 17.10.2020 13:30","57096","55018"
"17.10.2020 13:30 - 17.10.2020 13:45","56594","54809"
"17.10.2020 13:45 - 17.10.2020 14:00","56165","54492"
"17.10.2020 14:00 - 17.10.2020 14:15","55830","54347"
"17.10.2020 14:15 - 17.10.2020 14:30","55215","53783"
"17.10.2020 14:30 - 17.10.2020 14:45","55046","53392"
"17.10.2020 14:45 - 17.10.2020 15:00","54758","52894"
"17.10.2020 15:00 - 17.10.2020 15:15","54745","52718"
"17.10.2020 15:15 - 17.10.2020 15:30","54340","52670"
"17.10.2020 15:30 - 17.10.2020 15:45","54289","52556"
"17.10.2020 15:45 - 17.10.2020 16:00","54036","52365"
"17.10.2020 16:00 - 17.10.2020 16:15","54027","52579"
"17.10.2020 16:15 - 17.10.2020 16:30","53832","52345"
"17.10.2020 16:30 - 17.10.2020 16:45","54009","52640"
"17.10.2020 16:45 - 17.10.2020 17:00","53677","52614"
"17.10.2020 17:00 - 17.10.2020 17:15","53926","53410"
"17.10.2020 17:15 - 17.10.2020 17:30","54125","53628"
"17.10.2020 17:30 - 17.10.2020 17:45","54123","54349"
"17.10.2020 17:45 - 17.10.2020 18:00","54241","55041"
"17.10.2020 18:00 - 17.10.2020 18:15","54628","55409"
"17.10.2020 18:15 - 17.10.2020 18:30","55076","56325"
"17.10.2020 18:30 - 17.10.2020 18:45","55530","57158"
"17.10.2020 18:45 - 17.10.2020 19:00","56050","57873"
"17.10.2020 19:00 - 17.10.2020 19:15","56604","57823"
"17.10.2020 19:15 - 17.10.2020 19:30","56372","57302"
"17.10.2020 19:30 - 17.10.2020 19:45","56412","56611"
"17.10.2020 19:45 - 17.10.2020 20:00","55934","55939"
"17.10.2020 20:00 - 17.10.2020 20:15","55139","54832"
"17.10.2020 20:15 - 17.10.2020 20:30","54169","53817"
"17.10.2020 20:30 - 17.10.2020 20:45","53438","52653"
"17.10.2020 20:45 - 17.10.2020 21:00","52630","51901"
"17.10.2020 21:00 - 17.10.2020 21:15","51816","51374"
"17.10.2020 21:15 - 17.10.2020 21:30","51044","50908"
"17.10.2020 21:30 - 17.10.2020 21:45","50418","50053"
"17.10.2020 21:45 - 17.10.2020 22:00","50106","49653"
"17.10.2020 22:00 - 17.10.2020 22:15","49725","49553"
"17.10.2020 22:15 - 17.10.2020 22:30","49105","49109"
"17.10.2020 22:30 - 17.10.2020 22:45","48262","48108"
"17.10.2020 22:45 - 17.10.2020 23:00","47480","47637"
"17.10.2020 23:00 - 17.10.2020 23:15","46559","46958"
"17.10.2020 23:15 - 17.10.2020 23:30","45628","46046"
"17.10.2020 23:30 - 17.10.2020 23:45","45089","45617"
"17.10.2020 23:45 - 18.10.2020 00:00","44313","45040"
"18.10.2020 00:00 - 18.10.2020 00:15","43913","44085"
"18.10.2020 00:15 - 18.10.2020 00:30","43048","43725"
"18.10.2020 00:30 - 18.10.2020 00:45","42446","43751"
"18.10.2020 00:45 - 18.10.2020 01:00","42191","43497"
"18.10.2020 01:00 - 18.10.2020 01:15","41565","42766"
"18.10.2020 01:15 - 18.10.2020 01:30","40855","42467"
"18.10.2020 01:30 - 18.10.2020 01:45","40540","42226"
"18.10.2020 01:45 - 18.10.2020 02:00","40387","42330"
"18.10.2020 02:00 - 18.10.2020 02:15","39549","42117"
"18.10.2020 02:15 - 18.10.2020 02:30","39569","41709"
"18.10.2020 02:30 - 18.10.2020 02:45","39390","41658"
"18.10.2020 02:45 - 18.10.2020 03:00","39278","41748"
"18.10.2020 03:00 - 18.10.2020 03:15","39393","42064"
"18.10.2020 03:15 - 18.10.2020 03:30","39435","41780"
"18.10.2020 03:30 - 18.10.2020 03:45","39192","41881"
"18.10.2020 03:45 - 18.10.2020 04:00","39113","41906"
"18.10.2020 04:00 - 18.10.2020 04:15","39315","42213"
"18.10.2020 04:15 - 18.10.2020 04:30","39564","42354"
"18.10.2020 04:30 - 18.10.2020 04:45","39750","42395"
"18.10.2020 04:45 - 18.10.2020 05:00","39969","42243"
"18.10.2020 05:00 - 18.10.2020 05:15","40230","42577"
"18.10.2020 05:15 - 18.10.2020 05:30","39947","42531"
"18.10.2020 05:30 - 18.10.2020 05:45","39955","42428"
"18.10.2020 05:45 - 18.10.2020 06:00","40117","42545"
"18.10.2020 06:00 - 18.10.2020 06:15","40392","42888"
"18.10.2020 06:15 - 18.10.2020 06:30","40361","43274"
"18.10.2020 06:30 - 18.10.2020 06:45","41024","43438"
"18.10.2020 06:45 - 18.10.2020 07:00","41520","43776"
"18.10.2020 07:00 - 18.10.2020 07:15","42170","44620"
"18.10.2020 07:15 - 18.10.2020 07:30","42630","45203"
"18.10.2020 07:30 - 18.10.2020 07:45","43375","45665"
"18.10.2020 07:45 - 18.10.2020 08:00","44314","46092"
"18.10.2020 08:00 - 18.10.2020 08:15","44988","47040"
"18.10.2020 08:15 - 18.10.2020 08:30","45759","47610"
"18.10.2020 08:30 - 18.10.2020 08:45","46682","48406"
"18.10.2020 08:45 - 18.10.2020 09:00","47574","49231"
"18.10.2020 09:00 - 18.10.2020 09:15","48113","50253"
"18.10.2020 09:15 - 18.10.2020 09:30","49144","51183"
"18.10.2020 09:30 - 18.10.2020 09:45","49670","51981"
"18.10.2020 09:45 - 18.10.2020 10:00","50362","52589"
"18.10.2020 10:00 - 18.10.2020 10:15","50965","53522"
"18.10.2020 10:15 - 18.10.2020 10:30","51679","53857"
"18.10.2020 10:30 - 18.10.2020 10:45","52231","54303"
"18.10.2020 10:45 - 18.10.2020 11:00","52652","54824"
"18.10.2020 11:00 - 18.10.2020 11:15","53533","55337"
"18.10.2020 11:15 - 18.10.2020 11:30","54243","55908"
"18.10.2020 11:30 - 18.10.2020 11:45","54284","56436"
"18.10.2020 11:45 - 18.10.2020 12:00","54696","56179"
"18.10.2020 12:00 - 18.10.2020 12:15","54060","56254"
"18.10.2020 12:15 - 18.10.2020 12:30","53847","56264"
"18.10.2020 12:30 - 18.10.2020 12:45","53134","55620"
"18.10.2020 12:45 - 18.10.2020 13:00","52832","55109"
"18.10.2020 13:00 - 18.10.2020 13:15","52353","54724"
"18.10.2020 13:15 - 18.10.2020 13:30","51932","53914"
"18.10.2020 13:30 - 18.10.2020 13:45","51408","53229"
"18.10.2020 13:45 - 18.10.2020 14:00","50847","52441"
"18.10.2020 14:00 - 18.10.2020 14:15","50491","52283"
"18.10.2020 14:15 - 18.10.2020 14:30","50019","51992"
"18.10.2020 14:30 - 18.10.2020 14:45","49813","51558"
"18.10.2020 14:45 - 18.10.2020 15:00","49627","51063"
"18.10.2020 15:00 - 18.10.2020 15:15","49677","50870"
"18.10.2020 15:15 - 18.10.2020 15:30","49195","50442"
"18.10.2020 15:30 - 18.10.2020 15:45","49274","50139"
"18.10.2020 15:45 - 18.10.2020 16:00","49037","49559"
"18.10.2020 16:00 - 18.10.2020 16:15","49212","49913"
"18.10.2020 16:15 - 18.10.2020 16:30","48858","50079"
"18.10.2020 16:30 - 18.10.2020 16:45","49358","50168"
"18.10.2020 16:45 - 18.10.2020 17:00","49357","50322"
"18.10.2020 17:00 - 18.10.2020 17:15","50260","50759"
"18.10.2020 17:15 - 18.10.2020 17:30","50718","51434"
"18.10.2020 17:30 - 18.10.2020 17:45","51211","52062"
"18.10.2020 17:45 - 18.10.2020 18:00","51974","52559"
"18.10.2020 18:00 - 18.10.2020 18:15","53051","53709"
"18.10.2020 18:15 - 18.10.2020 18:30","53633","54502"
"18.10.2020 18:30 - 18.10.2020 18:45","54169","55622"
"18.10.2020 18:45 - 18.10.2020 19:00","54633","55932"
"18.10.2020 19:00 - 18.10.2020 19:15","55307","55987"
"18.10.2020 19:15 - 18.10.2020 19:30","55053","55358"
"18.10.2020 19:30 - 18.10.2020 19:45","55116","54815"
"18.10.2020 19:45 - 18.10.2020 20:00","54814","54219"
"18.10.2020 20:00 - 18.10.2020 20:15","54265","53758"
"18.10.2020 20:15 - 18.10.2020 20:30","53388","52725"
"18.10.2020 20:30 - 18.10.2020 20:45","52777","51750"
"18.10.2020 20:45 - 18.10.2020 21:00","51913","51516"
"18.10.2020 21:00 - 18.10.2020 21:15","51448","51438"
"18.10.2020 21:15 - 18.10.2020 21:30","51109","50950"
"18.10.2020 21:30 - 18.10.2020 21:45","50683","50543"
"18.10.2020 21:45 - 18.10.2020 22:00","51016","50517"
"18.10.2020 22:00 - 18.10.2020 22:15","51093","50997"
"18.10.2020 22:15 - 18.10.2020 22:30","50586","50486"
"18.10.2020 22:30 - 18.10.2020 22:45","49806","49591"
"18.10.2020 22:45 - 18.10.2020 23:00","49097","48903"
"18.10.2020 23:00 - 18.10.2020 23:15","48068","47928"
"18.10.2020 23:15 - 18.10.2020 23:30","47217","47018"
"18.10.2020 23:30 - 18.10.2020 23:45","46570","46513"
"18.10.2020 23:45 - 19.10.2020 00:00","46102","45954"
"19.10.2020 00:00 - 19.10.2020 00:15","44106","45441"
"19.10.2020 00:15 - 19.10.2020 00:30","43495","44970"
"19.10.2020 00:30 - 19.10.2020 00:45","42982","44678"
"19.10.2020 00:45 - 19.10.2020 01:00","42508","44245"
"19.10.2020 01:00 - 19.10.2020 01:15","41979","43384"
"19.10.2020 01:15 - 19.10.2020 01:30","41488","43106"
"19.10.2020 01:30 - 19.10.2020 01:45","41269","43073"
"19.10.2020 01:45 - 19.10.2020 02:00","41073","42764"
"19.10.2020 02:00 - 19.10.2020 02:15","40621","42777"
"19.10.2020 02:15 - 19.10.2020 02:30","40615","42914"
"19.10.2020 02:30 - 19.10.2020 02:45","40607","42788"
"19.10.2020 02:45 - 19.10.2020 03:00","40595","42828"
"19.10.2020 03:00 - 19.10.2020 03:15","40684","43220"
"19.10.2020 03:15 - 19.10.2020 03:30","40925","43340"
"19.10.2020 03:30 - 19.10.2020 03:45","41023","43261"
"19.10.2020 03:45 - 19.10.2020 04:00","41288","43515"
"19.10.2020 04:00 - 19.10.2020 04:15","41720","44292"
"19.10.2020 04:15 - 19.10.2020 04:30","42264","44732"
"19.10.2020 04:30 - 19.10.2020 04:45","42832","45303"
"19.10.2020 04:45 - 19.10.2020 05:00","43552","45293"
"19.10.2020 05:00 - 19.10.2020 05:15","45080","47194"
"19.10.2020 05:15 - 19.10.2020 05:30","45785","48252"
"19.10.2020 05:30 - 19.10.2020 05:45","47159","49527"
"19.10.2020 05:45 - 19.10.2020 06:00","49010","51102"
"19.10.2020 06:00 - 19.10.2020 06:15","52608","54391"
"19.10.2020 06:15 - 19.10.2020 06:30","54867","56422"
"19.10.2020 06:30 - 19.10.2020 06:45","56669","58525"
"19.10.2020 06:45 - 19.10.2020 07:00","58272","60563"
"19.10.2020 07:00 - 19.10.2020 07:15","60619","62760"
"19.10.2020 07:15 - 19.10.2020 07:30","61839","64136"
"19.10.2020 07:30 - 19.10.2020 07:45","62606","65307"
"19.10.2020 07:45 - 19.10.2020 08:00","63428","65982"
"19.10.2020 08:00 - 19.10.2020 08:15","64272","66828"
"19.10.2020 08:15 - 19.10.2020 08:30","64847","67340"
"19.10.2020 08:30 - 19.10.2020 08:45","64983","67822"
"19.10.2020 08:45 - 19.10.2020 09:00","65456","68107"
"19.10.2020 09:00 - 19.10.2020 09:15","65031","67737"
"19.10.2020 09:15 - 19.10.2020 09:30","65466","67909"
"19.10.2020 09:30 - 19.10.2020 09:45","65934","67943"
"19.10.2020 09:45 - 19.10.2020 10:00","66336","68170"
"19.10.2020 10:00 - 19.10.2020 10:15","66288","68111"
"19.10.2020 10:15 - 19.10.2020 10:30","66645","68223"
"19.10.2020 10:30 - 19.10.2020 10:45","66853","68523"
"19.10.2020 10:45 - 19.10.2020 11:00","67209","68697"
"19.10.2020 11:00 - 19.10.2020 11:15","67320","68837"
"19.10.2020 11:15 - 19.10.2020 11:30","67545","69259"
"19.10.2020 11:30 - 19.10.2020 11:45","67928","69450"
"19.10.2020 11:45 - 19.10.2020 12:00","68216","69864"
"19.10.2020 12:00 - 19.10.2020 12:15","67572","69450"
"19.10.2020 12:15 - 19.10.2020 12:30","67482","69230"
"19.10.2020 12:30 - 19.10.2020 12:45","67272","69346"
"19.10.2020 12:45 - 19.10.2020 13:00","67384","69186"
"19.10.2020 13:00 - 19.10.2020 13:15","67025","68722"
"19.10.2020 13:15 - 19.10.2020 13:30","66675","68381"
"19.10.2020 13:30 - 19.10.2020 13:45","66164","67831"
"19.10.2020 13:45 - 19.10.2020 14:00","65630","67175"
"19.10.2020 14:00 - 19.10.2020 14:15","65364","66439"
"19.10.2020 14:15 - 19.10.2020 14:30","65280","66166"
"19.10.2020 14:30 - 19.10.2020 14:45","65153","65807"
"19.10.2020 14:45 - 19.10.2020 15:00","65046","65613"
"19.10.2020 15:00 - 19.10.2020 15:15","64959","65172"
"19.10.2020 15:15 - 19.10.2020 15:30","64432","64779"
"19.10.2020 15:30 - 19.10.2020 15:45","64061","64480"
"19.10.2020 15:45 - 19.10.2020 16:00","63468","63759"
"19.10.2020 16:00 - 19.10.2020 16:15","63198","63847"
"19.10.2020 16:15 - 19.10.2020 16:30","62845","63485"
"19.10.2020 16:30 - 19.10.2020 16:45","62656","63212"
"19.10.2020 16:45 - 19.10.2020 17:00","62346","63195"
"19.10.2020 17:00 - 19.10.2020 17:15","62339","63915"
"19.10.2020 17:15 - 19.10.2020 17:30","62508","64185"
"19.10.2020 17:30 - 19.10.2020 17:45","62647","64737"
"19.10.2020 17:45 - 19.10.2020 18:00","62875","64984"
"19.10.2020 18:00 - 19.10.2020 18:15","62980","65505"
"19.10.2020 18:15 - 19.10.2020 18:30","63443","66231"
"19.10.2020 18:30 - 19.10.2020 18:45","64167","67538"
"19.10.2020 18:45 - 19.10.2020 19:00","64827","68372"
"19.10.2020 19:00 - 19.10.2020 19:15","65339","68397"
"19.10.2020 19:15 - 19.10.2020 19:30","65142","67938"
"19.10.2020 19:30 - 19.10.2020 19:45","65000","67493"
"19.10.2020 19:45 - 19.10.2020 20:00","64647","66989"
"19.10.2020 20:00 - 19.10.2020 20:15","63714","65767"
"19.10.2020 20:15 - 19.10.2020 20:30","62474","64698"
"19.10.2020 20:30 - 19.10.2020 20:45","61691","63360"
"19.10.2020 20:45 - 19.10.2020 21:00","60643","62468"
"19.10.2020 21:00 - 19.10.2020 21:15","59717","61027"
"19.10.2020 21:15 - 19.10.2020 21:30","58878","60090"
"19.10.2020 21:30 - 19.10.2020 21:45","57868","58942"
"19.10.2020 21:45 - 19.10.2020 22:00","57011","58217"
"19.10.2020 22:00 - 19.10.2020 22:15","56368","57516"
"19.10.2020 22:15 - 19.10.2020 22:30","55373","56463"
"19.10.2020 22:30 - 19.10.2020 22:45","54176","55328"
"19.10.2020 22:45 - 19.10.2020 23:00","53045","54720"
"19.10.2020 23:00 - 19.10.2020 23:15","51718","53468"
"19.10.2020 23:15 - 19.10.2020 23:30","50746","52933"
"19.10.2020 23:30 - 19.10.2020 23:45","49814","52222"
"19.10.2020 23:45 - 20.10.2020 00:00","49109","51682"
"20.10.2020 00:00 - 20.10.2020 00:15","46831","50183"
"20.10.2020 00:15 - 20.10.2020 00:30","46008","49596"
"20.10.2020 00:30 - 20.10.2020 00:45","45581","49324"
"20.10.2020 00:45 - 20.10.2020 01:00","45101","48757"
"20.10.2020 01:00 - 20.10.2020 01:15","44758","48355"
"20.10.2020 01:15 - 20.10.2020 01:30","44114","47953"
"20.10.2020 01:30 - 20.10.2020 01:45","43692","47507"
"20.10.2020 01:45 - 20.10.2020 02:00","43621","47025"
"20.10.2020 02:00 - 20.10.2020 02:15","42988","46672"
"20.10.2020 02:15 - 20.10.2020 02:30","42972","46543"
"20.10.2020 02:30 - 20.10.2020 02:45","43005","46891"
"20.10.2020 02:45 - 20.10.2020 03:00","43019","47167"
"20.10.2020 03:00 - 20.10.2020 03:15","43024","47613"
"20.10.2020 03:15 - 20.10.2020 03:30","43225","47684"
"20.10.2020 03:30 - 20.10.2020 03:45","43271","47807"
"20.10.2020 03:45 - 20.10.2020 04:00","43528","48231"
"20.10.2020 04:00 - 20.10.2020 04:15","43920","48884"
"20.10.2020 04:15 - 20.10.2020 04:30","44355","49257"
"20.10.2020 04:30 - 20.10.2020 04:45","44672","49775"
"20.10.2020 04:45 - 20.10.2020 05:00","45347","50458"
"20.10.2020 05:00 - 20.10.2020 05:15","46696","52140"
"20.10.2020 05:15 - 20.10.2020 05:30","47347","52921"
