"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"16.08.2021 02:00 - 16.08.2021 02:15","41317","40909"
"16.08.2021 02:15 - 16.08.2021 02:30","41416","40981"
"16.08.2021 02:30 - 16.08.2021 02:45","41343","40850"
"16.08.2021 02:45 - 16.08.2021 03:00","41327","41083"
"16.08.2021 03:00 - 16.08.2021 03:15","41053","41005"
"16.08.2021 03:15 - 16.08.2021 03:30","41035","40876"
"16.08.2021 03:30 - 16.08.2021 03:45","41170","40795"
"16.08.2021 03:45 - 16.08.2021 04:00","41459","40759"
"16.08.2021 04:00 - 16.08.2021 04:15","41841","41524"
"16.08.2021 04:15 - 16.08.2021 04:30","42040","41904"
"16.08.2021 04:30 - 16.08.2021 04:45","42476","42841"
"16.08.2021 04:45 - 16.08.2021 05:00","42979","43422"
"16.08.2021 05:00 - 16.08.2021 05:15","44101","44406"
"16.08.2021 05:15 - 16.08.2021 05:30","45151","45354"
"16.08.2021 05:30 - 16.08.2021 05:45","46204","46735"
"16.08.2021 05:45 - 16.08.2021 06:00","47374","48334"
"16.08.2021 06:00 - 16.08.2021 06:15","49689","51185"
"16.08.2021 06:15 - 16.08.2021 06:30","51159","52592"
"16.08.2021 06:30 - 16.08.2021 06:45","52191","53931"
"16.08.2021 06:45 - 16.08.2021 07:00","52995","55074"
"16.08.2021 07:00 - 16.08.2021 07:15","54484","56795"
"16.08.2021 07:15 - 16.08.2021 07:30","55564","57807"
"16.08.2021 07:30 - 16.08.2021 07:45","56618","58691"
"16.08.2021 07:45 - 16.08.2021 08:00","57655","59899"
"16.08.2021 08:00 - 16.08.2021 08:15","58686","61100"
"16.08.2021 08:15 - 16.08.2021 08:30","59588","62211"
"16.08.2021 08:30 - 16.08.2021 08:45","60223","62753"
"16.08.2021 08:45 - 16.08.2021 09:00","60672","63670"
"16.08.2021 09:00 - 16.08.2021 09:15","60638","63892"
"16.08.2021 09:15 - 16.08.2021 09:30","61375","64912"
"16.08.2021 09:30 - 16.08.2021 09:45","61885","65522"
"16.08.2021 09:45 - 16.08.2021 10:00","62236","65883"
"16.08.2021 10:00 - 16.08.2021 10:15","62865","66157"
"16.08.2021 10:15 - 16.08.2021 10:30","63195","66581"
"16.08.2021 10:30 - 16.08.2021 10:45","63814","66944"
"16.08.2021 10:45 - 16.08.2021 11:00","64206","67544"
"16.08.2021 11:00 - 16.08.2021 11:15","64857","68166"
"16.08.2021 11:15 - 16.08.2021 11:30","65248","68695"
"16.08.2021 11:30 - 16.08.2021 11:45","65895","68642"
"16.08.2021 11:45 - 16.08.2021 12:00","66054","68874"
"16.08.2021 12:00 - 16.08.2021 12:15","65873","67713"
"16.08.2021 12:15 - 16.08.2021 12:30","65942","68128"
"16.08.2021 12:30 - 16.08.2021 12:45","65550","67993"
"16.08.2021 12:45 - 16.08.2021 13:00","65660","67921"
"16.08.2021 13:00 - 16.08.2021 13:15","65403","67852"
"16.08.2021 13:15 - 16.08.2021 13:30","65239","67156"
"16.08.2021 13:30 - 16.08.2021 13:45","64844","66348"
"16.08.2021 13:45 - 16.08.2021 14:00","64401","65728"
"16.08.2021 14:00 - 16.08.2021 14:15","63903","65767"
"16.08.2021 14:15 - 16.08.2021 14:30","63701","65381"
"16.08.2021 14:30 - 16.08.2021 14:45","63653","65362"
"16.08.2021 14:45 - 16.08.2021 15:00","63071","65325"
"16.08.2021 15:00 - 16.08.2021 15:15","62735","64830"
"16.08.2021 15:15 - 16.08.2021 15:30","62484","64363"
"16.08.2021 15:30 - 16.08.2021 15:45","62166","63888"
"16.08.2021 15:45 - 16.08.2021 16:00","61960","63663"
"16.08.2021 16:00 - 16.08.2021 16:15","61609","63596"
"16.08.2021 16:15 - 16.08.2021 16:30","61111","63260"
"16.08.2021 16:30 - 16.08.2021 16:45","60921","62966"
"16.08.2021 16:45 - 16.08.2021 17:00","60703","63114"
"16.08.2021 17:00 - 16.08.2021 17:15","60590","63263"
"16.08.2021 17:15 - 16.08.2021 17:30","60259","63122"
"16.08.2021 17:30 - 16.08.2021 17:45","60100","62719"
"16.08.2021 17:45 - 16.08.2021 18:00","59973","62867"
"16.08.2021 18:00 - 16.08.2021 18:15","59743","63061"
"16.08.2021 18:15 - 16.08.2021 18:30","59276","62803"
"16.08.2021 18:30 - 16.08.2021 18:45","58894","62447"
"16.08.2021 18:45 - 16.08.2021 19:00","58309","62333"
"16.08.2021 19:00 - 16.08.2021 19:15","58259","62428"
"16.08.2021 19:15 - 16.08.2021 19:30","57511","62186"
"16.08.2021 19:30 - 16.08.2021 19:45","57258","62055"
"16.08.2021 19:45 - 16.08.2021 20:00","56968","61062"
"16.08.2021 20:00 - 16.08.2021 20:15","56144","60362"
"16.08.2021 20:15 - 16.08.2021 20:30","55268","59661"
"16.08.2021 20:30 - 16.08.2021 20:45","55422","59390"
"16.08.2021 20:45 - 16.08.2021 21:00","55259","58907"
"16.08.2021 21:00 - 16.08.2021 21:15","55174","58225"
"16.08.2021 21:15 - 16.08.2021 21:30","54538","57929"
"16.08.2021 21:30 - 16.08.2021 21:45","53996","57225"
"16.08.2021 21:45 - 16.08.2021 22:00","53204","56470"
"16.08.2021 22:00 - 16.08.2021 22:15","52047","55298"
"16.08.2021 22:15 - 16.08.2021 22:30","51274","54654"
"16.08.2021 22:30 - 16.08.2021 22:45","50266","53810"
"16.08.2021 22:45 - 16.08.2021 23:00","49507","53076"
"16.08.2021 23:00 - 16.08.2021 23:15","48109","51559"
"16.08.2021 23:15 - 16.08.2021 23:30","47406","50753"
"16.08.2021 23:30 - 16.08.2021 23:45","46850","50215"
"16.08.2021 23:45 - 17.08.2021 00:00","46488","49996"
"17.08.2021 00:00 - 17.08.2021 00:15","45610","49150"
"17.08.2021 00:15 - 17.08.2021 00:30","45139","48163"
"17.08.2021 00:30 - 17.08.2021 00:45","44848","48175"
"17.08.2021 00:45 - 17.08.2021 01:00","44566","47874"
"17.08.2021 01:00 - 17.08.2021 01:15","44189","47248"
"17.08.2021 01:15 - 17.08.2021 01:30","43805","46919"
"17.08.2021 01:30 - 17.08.2021 01:45","43366","46680"
"17.08.2021 01:45 - 17.08.2021 02:00","43155","46417"
"17.08.2021 02:00 - 17.08.2021 02:15","42986","46145"
"17.08.2021 02:15 - 17.08.2021 02:30","43152","45862"
"17.08.2021 02:30 - 17.08.2021 02:45","42816","45697"
"17.08.2021 02:45 - 17.08.2021 03:00","42917","45713"
"17.08.2021 03:00 - 17.08.2021 03:15","43199","45870"
"17.08.2021 03:15 - 17.08.2021 03:30","43316","45729"
"17.08.2021 03:30 - 17.08.2021 03:45","43374","45484"
"17.08.2021 03:45 - 17.08.2021 04:00","43516","45547"
"17.08.2021 04:00 - 17.08.2021 04:15","44054","46308"
"17.08.2021 04:15 - 17.08.2021 04:30","44066","46464"
"17.08.2021 04:30 - 17.08.2021 04:45","44406","46934"
"17.08.2021 04:45 - 17.08.2021 05:00","44832","47550"
"17.08.2021 05:00 - 17.08.2021 05:15","46231","48546"
"17.08.2021 05:15 - 17.08.2021 05:30","47109","49555"
"17.08.2021 05:30 - 17.08.2021 05:45","48348","50658"
"17.08.2021 05:45 - 17.08.2021 06:00","49485","51738"
"17.08.2021 06:00 - 17.08.2021 06:15","51726","54140"
"17.08.2021 06:15 - 17.08.2021 06:30","53312","55079"
"17.08.2021 06:30 - 17.08.2021 06:45","54106","56043"
"17.08.2021 06:45 - 17.08.2021 07:00","55340","57099"
"17.08.2021 07:00 - 17.08.2021 07:15","57026","58981"
"17.08.2021 07:15 - 17.08.2021 07:30","57756","60082"
"17.08.2021 07:30 - 17.08.2021 07:45","58666","60681"
"17.08.2021 07:45 - 17.08.2021 08:00","59659","61605"
"17.08.2021 08:00 - 17.08.2021 08:15","60611","62572"
"17.08.2021 08:15 - 17.08.2021 08:30","61302","63350"
"17.08.2021 08:30 - 17.08.2021 08:45","61735","63749"
"17.08.2021 08:45 - 17.08.2021 09:00","62019","64416"
"17.08.2021 09:00 - 17.08.2021 09:15","61755","64559"
"17.08.2021 09:15 - 17.08.2021 09:30","62386","65101"
"17.08.2021 09:30 - 17.08.2021 09:45","63092","65451"
"17.08.2021 09:45 - 17.08.2021 10:00","63410","65903"
"17.08.2021 10:00 - 17.08.2021 10:15","63929","65919"
"17.08.2021 10:15 - 17.08.2021 10:30","64404","66483"
"17.08.2021 10:30 - 17.08.2021 10:45","64867","67118"
"17.08.2021 10:45 - 17.08.2021 11:00","65198","67653"
"17.08.2021 11:00 - 17.08.2021 11:15","65804","67877"
"17.08.2021 11:15 - 17.08.2021 11:30","66351","68571"
"17.08.2021 11:30 - 17.08.2021 11:45","67121","68825"
"17.08.2021 11:45 - 17.08.2021 12:00","67365","68936"
"17.08.2021 12:00 - 17.08.2021 12:15","66986","68427"
"17.08.2021 12:15 - 17.08.2021 12:30","66895","67867"
"17.08.2021 12:30 - 17.08.2021 12:45","66616","67937"
"17.08.2021 12:45 - 17.08.2021 13:00","66664","67916"
"17.08.2021 13:00 - 17.08.2021 13:15","66259","67866"
"17.08.2021 13:15 - 17.08.2021 13:30","66055","67667"
"17.08.2021 13:30 - 17.08.2021 13:45","65698","67136"
"17.08.2021 13:45 - 17.08.2021 14:00","65140","66279"
"17.08.2021 14:00 - 17.08.2021 14:15","64714","65643"
"17.08.2021 14:15 - 17.08.2021 14:30","64549","65230"
"17.08.2021 14:30 - 17.08.2021 14:45","64382","64901"
"17.08.2021 14:45 - 17.08.2021 15:00","63693","64548"
"17.08.2021 15:00 - 17.08.2021 15:15","63272","64446"
"17.08.2021 15:15 - 17.08.2021 15:30","62943","64223"
"17.08.2021 15:30 - 17.08.2021 15:45","62422","64167"
"17.08.2021 15:45 - 17.08.2021 16:00","62051","63592"
"17.08.2021 16:00 - 17.08.2021 16:15","61654","63576"
"17.08.2021 16:15 - 17.08.2021 16:30","61220","63457"
"17.08.2021 16:30 - 17.08.2021 16:45","61167","63198"
"17.08.2021 16:45 - 17.08.2021 17:00","61007","63170"
"17.08.2021 17:00 - 17.08.2021 17:15","61000","63310"
"17.08.2021 17:15 - 17.08.2021 17:30","60792","63408"
"17.08.2021 17:30 - 17.08.2021 17:45","60679","63843"
"17.08.2021 17:45 - 17.08.2021 18:00","60591","63865"
"17.08.2021 18:00 - 17.08.2021 18:15","60358","64074"
"17.08.2021 18:15 - 17.08.2021 18:30","59748","63843"
"17.08.2021 18:30 - 17.08.2021 18:45","59375","63483"
"17.08.2021 18:45 - 17.08.2021 19:00","58798","63151"
"17.08.2021 19:00 - 17.08.2021 19:15","58687","62556"
"17.08.2021 19:15 - 17.08.2021 19:30","57982","61927"
"17.08.2021 19:30 - 17.08.2021 19:45","57651","61620"
"17.08.2021 19:45 - 17.08.2021 20:00","57324","61250"
"17.08.2021 20:00 - 17.08.2021 20:15","56347","60569"
"17.08.2021 20:15 - 17.08.2021 20:30","55607","59842"
"17.08.2021 20:30 - 17.08.2021 20:45","55818","59505"
"17.08.2021 20:45 - 17.08.2021 21:00","55619","59025"
"17.08.2021 21:00 - 17.08.2021 21:15","55543","58995"
"17.08.2021 21:15 - 17.08.2021 21:30","54908","58426"
"17.08.2021 21:30 - 17.08.2021 21:45","54326","57533"
"17.08.2021 21:45 - 17.08.2021 22:00","53412","56308"
"17.08.2021 22:00 - 17.08.2021 22:15","52233","55475"
"17.08.2021 22:15 - 17.08.2021 22:30","51520","54256"
"17.08.2021 22:30 - 17.08.2021 22:45","50530","53519"
"17.08.2021 22:45 - 17.08.2021 23:00","49821","52617"
"17.08.2021 23:00 - 17.08.2021 23:15","48386","51454"
"17.08.2021 23:15 - 17.08.2021 23:30","47679","50714"
"17.08.2021 23:30 - 17.08.2021 23:45","47087","49833"
"17.08.2021 23:45 - 18.08.2021 00:00","46583","49160"
"18.08.2021 00:00 - 18.08.2021 00:15","48488","48232"
"18.08.2021 00:15 - 18.08.2021 00:30","47925","47594"
"18.08.2021 00:30 - 18.08.2021 00:45","47494","46911"
"18.08.2021 00:45 - 18.08.2021 01:00","47331","46516"
"18.08.2021 01:00 - 18.08.2021 01:15","47046","46077"
"18.08.2021 01:15 - 18.08.2021 01:30","47045","45597"
"18.08.2021 01:30 - 18.08.2021 01:45","46773","45599"
"18.08.2021 01:45 - 18.08.2021 02:00","46508","45266"
"18.08.2021 02:00 - 18.08.2021 02:15","45775","45038"
"18.08.2021 02:15 - 18.08.2021 02:30","46040","44863"
"18.08.2021 02:30 - 18.08.2021 02:45","46023","44672"
"18.08.2021 02:45 - 18.08.2021 03:00","46104","44819"
"18.08.2021 03:00 - 18.08.2021 03:15","45976","45120"
"18.08.2021 03:15 - 18.08.2021 03:30","46166","44920"
"18.08.2021 03:30 - 18.08.2021 03:45","46218","45107"
"18.08.2021 03:45 - 18.08.2021 04:00","46367","45295"
"18.08.2021 04:00 - 18.08.2021 04:15","46765","45683"
"18.08.2021 04:15 - 18.08.2021 04:30","47006","45958"
"18.08.2021 04:30 - 18.08.2021 04:45","47246","46565"
"18.08.2021 04:45 - 18.08.2021 05:00","47817","47145"
"18.08.2021 05:00 - 18.08.2021 05:15","48985","48225"
"18.08.2021 05:15 - 18.08.2021 05:30","49735","48899"
"18.08.2021 05:30 - 18.08.2021 05:45","51026","49826"
"18.08.2021 05:45 - 18.08.2021 06:00","52285","51262"
"18.08.2021 06:00 - 18.08.2021 06:15","54276","53624"
"18.08.2021 06:15 - 18.08.2021 06:30","56139","55109"
"18.08.2021 06:30 - 18.08.2021 06:45","56776","56189"
"18.08.2021 06:45 - 18.08.2021 07:00","57685","57390"
"18.08.2021 07:00 - 18.08.2021 07:15","59048","59114"
"18.08.2021 07:15 - 18.08.2021 07:30","57447","60331"
"18.08.2021 07:30 - 18.08.2021 07:45","58490","61264"
"18.08.2021 07:45 - 18.08.2021 08:00","59444","62358"
"18.08.2021 08:00 - 18.08.2021 08:15","60287","63312"
"18.08.2021 08:15 - 18.08.2021 08:30","60997","63977"
"18.08.2021 08:30 - 18.08.2021 08:45","61997","64654"
"18.08.2021 08:45 - 18.08.2021 09:00","62561","65011"
"18.08.2021 09:00 - 18.08.2021 09:15","62738","65052"
"18.08.2021 09:15 - 18.08.2021 09:30","63790","65259"
"18.08.2021 09:30 - 18.08.2021 09:45","64590","65833"
"18.08.2021 09:45 - 18.08.2021 10:00","65055","66369"
"18.08.2021 10:00 - 18.08.2021 10:15","65104","66476"
"18.08.2021 10:15 - 18.08.2021 10:30","65503","66674"
"18.08.2021 10:30 - 18.08.2021 10:45","66095","67171"
"18.08.2021 10:45 - 18.08.2021 11:00","67075","67647"
"18.08.2021 11:00 - 18.08.2021 11:15","67730","67669"
"18.08.2021 11:15 - 18.08.2021 11:30","67901","68145"
"18.08.2021 11:30 - 18.08.2021 11:45","68221","68585"
"18.08.2021 11:45 - 18.08.2021 12:00","68410","68675"
"18.08.2021 12:00 - 18.08.2021 12:15","68108","68252"
"18.08.2021 12:15 - 18.08.2021 12:30","68305","67975"
"18.08.2021 12:30 - 18.08.2021 12:45","68325","67635"
"18.08.2021 12:45 - 18.08.2021 13:00","68229","67500"
"18.08.2021 13:00 - 18.08.2021 13:15","68127","67041"
"18.08.2021 13:15 - 18.08.2021 13:30","68140","66850"
"18.08.2021 13:30 - 18.08.2021 13:45","67074","66573"
"18.08.2021 13:45 - 18.08.2021 14:00","66483","65601"
"18.08.2021 14:00 - 18.08.2021 14:15","66593","65463"
"18.08.2021 14:15 - 18.08.2021 14:30","66464","65304"
"18.08.2021 14:30 - 18.08.2021 14:45","66084","65248"
"18.08.2021 14:45 - 18.08.2021 15:00","65696","65425"
"18.08.2021 15:00 - 18.08.2021 15:15","65529","65064"
"18.08.2021 15:15 - 18.08.2021 15:30","64767","64582"
"18.08.2021 15:30 - 18.08.2021 15:45","63705","64366"
"18.08.2021 15:45 - 18.08.2021 16:00","63288","63763"
"18.08.2021 16:00 - 18.08.2021 16:15","63307","63246"
"18.08.2021 16:15 - 18.08.2021 16:30","63103","62774"
"18.08.2021 16:30 - 18.08.2021 16:45","63087","62619"
"18.08.2021 16:45 - 18.08.2021 17:00","63034","62787"
"18.08.2021 17:00 - 18.08.2021 17:15","63247","63318"
"18.08.2021 17:15 - 18.08.2021 17:30","63064","63380"
"18.08.2021 17:30 - 18.08.2021 17:45","62772","62610"
"18.08.2021 17:45 - 18.08.2021 18:00","62512","62745"
"18.08.2021 18:00 - 18.08.2021 18:15","62404","62815"
"18.08.2021 18:15 - 18.08.2021 18:30","62059","62532"
"18.08.2021 18:30 - 18.08.2021 18:45","61802","62151"
"18.08.2021 18:45 - 18.08.2021 19:00","61348","62204"
"18.08.2021 19:00 - 18.08.2021 19:15","61525","62596"
"18.08.2021 19:15 - 18.08.2021 19:30","60752","62015"
"18.08.2021 19:30 - 18.08.2021 19:45","60470","61316"
"18.08.2021 19:45 - 18.08.2021 20:00","59722","61318"
"18.08.2021 20:00 - 18.08.2021 20:15","59114","60748"
"18.08.2021 20:15 - 18.08.2021 20:30","58645","60314"
"18.08.2021 20:30 - 18.08.2021 20:45","58485","59743"
"18.08.2021 20:45 - 18.08.2021 21:00","58047","59597"
"18.08.2021 21:00 - 18.08.2021 21:15","57214","59231"
"18.08.2021 21:15 - 18.08.2021 21:30","56762","58348"
"18.08.2021 21:30 - 18.08.2021 21:45","56087","57156"
"18.08.2021 21:45 - 18.08.2021 22:00","55363","56296"
"18.08.2021 22:00 - 18.08.2021 22:15","54551","55581"
"18.08.2021 22:15 - 18.08.2021 22:30","53598","54775"
"18.08.2021 22:30 - 18.08.2021 22:45","52702","53760"
"18.08.2021 22:45 - 18.08.2021 23:00","51934","52824"
"18.08.2021 23:00 - 18.08.2021 23:15","51040","51769"
"18.08.2021 23:15 - 18.08.2021 23:30","50315","51116"
"18.08.2021 23:30 - 18.08.2021 23:45","49603","50196"
"18.08.2021 23:45 - 19.08.2021 00:00","49171","49365"
"19.08.2021 00:00 - 19.08.2021 00:15","47574","48545"
"19.08.2021 00:15 - 19.08.2021 00:30","47157","47942"
"19.08.2021 00:30 - 19.08.2021 00:45","46774","47534"
"19.08.2021 00:45 - 19.08.2021 01:00","46384","46974"
"19.08.2021 01:00 - 19.08.2021 01:15","45983","46636"
"19.08.2021 01:15 - 19.08.2021 01:30","45795","46338"
"19.08.2021 01:30 - 19.08.2021 01:45","45533","45945"
"19.08.2021 01:45 - 19.08.2021 02:00","45283","45760"
"19.08.2021 02:00 - 19.08.2021 02:15","44447","45371"
"19.08.2021 02:15 - 19.08.2021 02:30","44390","45041"
"19.08.2021 02:30 - 19.08.2021 02:45","44271","44934"
"19.08.2021 02:45 - 19.08.2021 03:00","44332","45056"
"19.08.2021 03:00 - 19.08.2021 03:15","44399","45238"
"19.08.2021 03:15 - 19.08.2021 03:30","44420","45280"
"19.08.2021 03:30 - 19.08.2021 03:45","44562","45473"
"19.08.2021 03:45 - 19.08.2021 04:00","44723","45728"
"19.08.2021 04:00 - 19.08.2021 04:15","45205","45569"
"19.08.2021 04:15 - 19.08.2021 04:30","45500","45911"
"19.08.2021 04:30 - 19.08.2021 04:45","45917","46428"
"19.08.2021 04:45 - 19.08.2021 05:00","46372","46943"
"19.08.2021 05:00 - 19.08.2021 05:15","47441","47503"
"19.08.2021 05:15 - 19.08.2021 05:30","48366","48513"
"19.08.2021 05:30 - 19.08.2021 05:45","49306","49503"
"19.08.2021 05:45 - 19.08.2021 06:00","50425","50601"
"19.08.2021 06:00 - 19.08.2021 06:15","52407","53262"
"19.08.2021 06:15 - 19.08.2021 06:30","54184","54453"
"19.08.2021 06:30 - 19.08.2021 06:45","55080","55443"
"19.08.2021 06:45 - 19.08.2021 07:00","55948","56763"
"19.08.2021 07:00 - 19.08.2021 07:15","57252","58819"
"19.08.2021 07:15 - 19.08.2021 07:30","59844","60042"
"19.08.2021 07:30 - 19.08.2021 07:45","60646","60753"
"19.08.2021 07:45 - 19.08.2021 08:00","61416","61948"
"19.08.2021 08:00 - 19.08.2021 08:15","62572","63187"
"19.08.2021 08:15 - 19.08.2021 08:30","63108","63956"
"19.08.2021 08:30 - 19.08.2021 08:45","63969","64633"
"19.08.2021 08:45 - 19.08.2021 09:00","64323","64992"
"19.08.2021 09:00 - 19.08.2021 09:15","64602","64825"
"19.08.2021 09:15 - 19.08.2021 09:30","65025","64890"
"19.08.2021 09:30 - 19.08.2021 09:45","65068","65547"
"19.08.2021 09:45 - 19.08.2021 10:00","65463","66069"
"19.08.2021 10:00 - 19.08.2021 10:15","66122","66071"
"19.08.2021 10:15 - 19.08.2021 10:30","66426","66513"
"19.08.2021 10:30 - 19.08.2021 10:45","67062","66648"
"19.08.2021 10:45 - 19.08.2021 11:00","67666","67059"
"19.08.2021 11:00 - 19.08.2021 11:15","68057","67289"
"19.08.2021 11:15 - 19.08.2021 11:30","68409","67417"
"19.08.2021 11:30 - 19.08.2021 11:45","68603","67887"
"19.08.2021 11:45 - 19.08.2021 12:00","68731","68147"
"19.08.2021 12:00 - 19.08.2021 12:15","68610","67786"
"19.08.2021 12:15 - 19.08.2021 12:30","68615","67338"
"19.08.2021 12:30 - 19.08.2021 12:45","68311","67320"
"19.08.2021 12:45 - 19.08.2021 13:00","68199","66877"
"19.08.2021 13:00 - 19.08.2021 13:15","67601","66785"
"19.08.2021 13:15 - 19.08.2021 13:30","67417","66467"
"19.08.2021 13:30 - 19.08.2021 13:45","67107","65958"
"19.08.2021 13:45 - 19.08.2021 14:00","66523","65572"
"19.08.2021 14:00 - 19.08.2021 14:15","65921","65648"
"19.08.2021 14:15 - 19.08.2021 14:30","65775","65380"
"19.08.2021 14:30 - 19.08.2021 14:45","65418","65095"
"19.08.2021 14:45 - 19.08.2021 15:00","65002","64369"
"19.08.2021 15:00 - 19.08.2021 15:15","64833","64089"
"19.08.2021 15:15 - 19.08.2021 15:30","64413","63673"
"19.08.2021 15:30 - 19.08.2021 15:45","64019","63235"
"19.08.2021 15:45 - 19.08.2021 16:00","63454","63126"
"19.08.2021 16:00 - 19.08.2021 16:15","63197","63795"
"19.08.2021 16:15 - 19.08.2021 16:30","62902","63785"
"19.08.2021 16:30 - 19.08.2021 16:45","62660","63070"
"19.08.2021 16:45 - 19.08.2021 17:00","62670","62913"
"19.08.2021 17:00 - 19.08.2021 17:15","62277","62877"
"19.08.2021 17:15 - 19.08.2021 17:30","62163","62813"
"19.08.2021 17:30 - 19.08.2021 17:45","62103","62872"
"19.08.2021 17:45 - 19.08.2021 18:00","61660","62607"
"19.08.2021 18:00 - 19.08.2021 18:15","61718","62553"
"19.08.2021 18:15 - 19.08.2021 18:30","61395","61854"
"19.08.2021 18:30 - 19.08.2021 18:45","61075","62036"
"19.08.2021 18:45 - 19.08.2021 19:00","60961","61656"
"19.08.2021 19:00 - 19.08.2021 19:15","60629","61630"
"19.08.2021 19:15 - 19.08.2021 19:30","59990","60994"
"19.08.2021 19:30 - 19.08.2021 19:45","59388","60655"
"19.08.2021 19:45 - 19.08.2021 20:00","58992","60310"
"19.08.2021 20:00 - 19.08.2021 20:15","57898","59644"
"19.08.2021 20:15 - 19.08.2021 20:30","57237","59049"
"19.08.2021 20:30 - 19.08.2021 20:45","57196","58951"
"19.08.2021 20:45 - 19.08.2021 21:00","57198","58816"
"19.08.2021 21:00 - 19.08.2021 21:15","56407","58291"
"19.08.2021 21:15 - 19.08.2021 21:30","55933","57566"
"19.08.2021 21:30 - 19.08.2021 21:45","55322","56195"
"19.08.2021 21:45 - 19.08.2021 22:00","54359","55436"
"19.08.2021 22:00 - 19.08.2021 22:15","53429","54294"
"19.08.2021 22:15 - 19.08.2021 22:30","52515","53639"
"19.08.2021 22:30 - 19.08.2021 22:45","51819","52200"
"19.08.2021 22:45 - 19.08.2021 23:00","50866","51216"
"19.08.2021 23:00 - 19.08.2021 23:15","49984","49942"
"19.08.2021 23:15 - 19.08.2021 23:30","49260","49105"
"19.08.2021 23:30 - 19.08.2021 23:45","48722","48658"
"19.08.2021 23:45 - 20.08.2021 00:00","48144","48002"
"20.08.2021 00:00 - 20.08.2021 00:15","46814","46997"
"20.08.2021 00:15 - 20.08.2021 00:30","46352","46521"
"20.08.2021 00:30 - 20.08.2021 00:45","46135","46025"
"20.08.2021 00:45 - 20.08.2021 01:00","45870","45866"
"20.08.2021 01:00 - 20.08.2021 01:15","45600","45623"
"20.08.2021 01:15 - 20.08.2021 01:30","45194","45273"
"20.08.2021 01:30 - 20.08.2021 01:45","44858","44662"
"20.08.2021 01:45 - 20.08.2021 02:00","44619","44156"
"20.08.2021 02:00 - 20.08.2021 02:15","44376","44083"
"20.08.2021 02:15 - 20.08.2021 02:30","44376","43859"
"20.08.2021 02:30 - 20.08.2021 02:45","44135","43644"
"20.08.2021 02:45 - 20.08.2021 03:00","44288","43471"
"20.08.2021 03:00 - 20.08.2021 03:15","44438","43422"
"20.08.2021 03:15 - 20.08.2021 03:30","44559","43569"
"20.08.2021 03:30 - 20.08.2021 03:45","44752","43366"
"20.08.2021 03:45 - 20.08.2021 04:00","44858","43517"
"20.08.2021 04:00 - 20.08.2021 04:15","45066","44017"
"20.08.2021 04:15 - 20.08.2021 04:30","45253","44428"
"20.08.2021 04:30 - 20.08.2021 04:45","45618","44610"
"20.08.2021 04:45 - 20.08.2021 05:00","45953","45132"
"20.08.2021 05:00 - 20.08.2021 05:15","46761","46618"
"20.08.2021 05:15 - 20.08.2021 05:30","47629","47282"
"20.08.2021 05:30 - 20.08.2021 05:45","48599","48135"
